installationidentifier,account_holder,registry_code,installation_name,year,allocated,verified_emiss,nacerev2,ln_emissions,inst_num,firm_num,treated,post_2009,post_2010,post_2011,post_2012,post_2013,post_2014,post_2015,post_2016,post_2017,post,post_treated,post_2009_treated,post_2010_treated,post_2011_treated,post_2012_treated,post_2013_treated,post_2014_treated,post_2015_treated,post_2016_treated,post_2017_treated,fuel_type,gas,coal,one_inst_firm,coal_one_inst_firm,gas_one_inst_firm,coal_multi_inst,gas_multi_inst,final_electricity_consumption,RE,GDP,net_exports,Coal_EUR_MWh,Gas_EUR_MWh,EUA_price,ln_final_electricity_consumption,ln_RE,ln_GDP,net_ac_ext_inst,net_ac_tot_inst,annual_change_bank_inst,bank_inst,annual_change_bank_inst_1000,net_ac_ext_inst_1000
854,Stadtwerke Münster GmbH,DE,Heizkraftwerk Hafen der Stadtwerke Münster GmbH,2010,288910,254094,35.30,12.445459556278585,2141,1185,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,gas,1,0,1,0,1,0,0,547284,111209.013,2564400,14.955,10.548177,16.942703,14.380888,13.212723142281142,11.619166709672344,14.75723509109524,24247,24247,50305,372732,50.305,24.247
854,Stadtwerke Münster GmbH,DE,Heizkraftwerk Hafen der Stadtwerke Münster GmbH,2011,279758,257006,35.30,12.456854709908338,2141,1185,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,gas,1,0,1,0,1,0,0,540560,129613.927,2665030.5,3.765,13.23881,22.179193,13.058799,13.200360918226057,11.772315518546499,14.7957260601695,27124,27124,80396,453128,80.396,27.124
854,Stadtwerke Münster GmbH,DE,Heizkraftwerk Hafen der Stadtwerke Münster GmbH,2012,310809,243902,35.30,12.404521784252392,2141,1185,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,gas,1,0,1,0,1,0,0,539516,149554.724,2676211.6,20.542,11.098114,25.154446,7.3978295,13.198427720330463,11.915417651656826,14.79991277034778,31008,31008,-212894,240234,-212.894,31.008
854,Stadtwerke Münster GmbH,DE,Heizkraftwerk Hafen der Stadtwerke Münster GmbH,2013,93326,225009,35.30,12.32389568038658,2141,1185,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,gas,1,0,1,0,1,0,0,537331,158149.343,2687672.3,32.193,9.4058161,27.330641,4.4753876,13.194369570939411,11.971295074441258,14.804186060990899,67697,67697,19533,259767,19.533,67.697
854,Stadtwerke Münster GmbH,DE,Heizkraftwerk Hafen der Stadtwerke Münster GmbH,2014,83519,174033,35.30,12.06700021538681,2141,1185,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,gas,1,0,1,0,1,0,0,525904,168370.418,2747491.6,33.885,8.6029577,21.172882,5.9741473,13.172873965557256,12.033921700276311,14.826198907930399,31621,31621,-68423,191344,-68.423,31.621
854,Stadtwerke Münster GmbH,DE,Heizkraftwerk Hafen der Stadtwerke Münster GmbH,2015,73989,186547,35.30,12.1364384970405,2141,1185,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,gas,1,0,1,0,1,0,0,528133,193286.973,2795291,48.282,7.7217555,20.061985,7.6906977,13.177103424907841,12.17193127027153,14.84344677364196,9327,9327,-112459,78885,-112.459,9.327
854,Stadtwerke Münster GmbH,DE,Heizkraftwerk Hafen der Stadtwerke Münster GmbH,2016,64761,231081,35.30,12.350523577391463,2141,1185,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,gas,1,0,1,0,1,0,0,530374,193929.101,2857626,50.525,8.1366539,14.393778,5.3516278,13.181337697044446,12.17524791248625,14.865501768167158,171148,171148,-4111,74774,-4.111,171.148
854,Stadtwerke Münster GmbH,DE,Heizkraftwerk Hafen der Stadtwerke Münster GmbH,2017,55822,216856,35.30,12.286988817776285,2141,1185,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,gas,1,0,1,0,1,0,0,531324,222341,2928067.4,52.459,11.171968,17.538269,5.8331394,13.183127283637885,12.311967518393756,14.889853172924086,172805,172805,3122,77896,3.122,172.805
865,Stadtwerke Frankfurt (Oder) GmbH,DE,Heizkraftwerk Frankfurt (Oder),2009,202955,184442,35.30,12.125090329896636,2151,1193,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,coal,0,1,1,1,0,0,0,513665,100508.62,2461533.3,12.273,7.5909157,11.825696,13.213984,13.149326580982546,11.517998773947411,14.716295006425266,0,0,18513,242359,18.513,0
865,Stadtwerke Frankfurt (Oder) GmbH,DE,Heizkraftwerk Frankfurt (Oder),2010,202955,192007,35.30,12.165287108678664,2151,1193,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,coal,0,1,1,1,0,0,0,547284,111209.013,2564400,14.955,10.548177,16.942703,14.380888,13.212723142281142,11.619166709672344,14.75723509109524,0,0,10948,253307,10.948,0
865,Stadtwerke Frankfurt (Oder) GmbH,DE,Heizkraftwerk Frankfurt (Oder),2011,202955,176903,35.30,12.083356838737826,2151,1193,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,coal,0,1,1,1,0,0,0,540560,129613.927,2665030.5,3.765,13.23881,22.179193,13.058799,13.200360918226057,11.772315518546499,14.7957260601695,11750,11750,37802,291109,37.802,11.75
865,Stadtwerke Frankfurt (Oder) GmbH,DE,Heizkraftwerk Frankfurt (Oder),2012,202955,179881,35.30,12.100050800130921,2151,1193,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,coal,0,1,1,1,0,0,0,539516,149554.724,2676211.6,20.542,11.098114,25.154446,7.3978295,13.198427720330463,11.915417651656826,14.79991277034778,66571,66571,-113310,177799,-113.31,66.571
865,Stadtwerke Frankfurt (Oder) GmbH,DE,Heizkraftwerk Frankfurt (Oder),2013,53018,177996,35.30,12.089516357111613,2151,1193,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,coal,0,1,1,1,0,0,0,537331,158149.343,2687672.3,32.193,9.4058161,27.330641,4.4753876,13.194369570939411,11.971295074441258,14.804186060990899,0,0,-77532,100267,-77.532,0
865,Stadtwerke Frankfurt (Oder) GmbH,DE,Heizkraftwerk Frankfurt (Oder),2014,47446,161046,35.30,11.98944531744376,2151,1193,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,coal,0,1,1,1,0,0,0,525904,168370.418,2747491.6,33.885,8.6029577,21.172882,5.9741473,13.172873965557256,12.033921700276311,14.826198907930399,58000,58000,-61013,39254,-61.013,58
865,Stadtwerke Frankfurt (Oder) GmbH,DE,Heizkraftwerk Frankfurt (Oder),2015,42033,168087,35.30,12.032236981486518,2151,1193,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,coal,0,1,1,1,0,0,0,528133,193286.973,2795291,48.282,7.7217555,20.061985,7.6906977,13.177103424907841,12.17193127027153,14.84344677364196,115000,129158,-2139,37115,-2.139,115
865,Stadtwerke Frankfurt (Oder) GmbH,DE,Heizkraftwerk Frankfurt (Oder),2016,36790,175163,35.30,12.073472247966656,2151,1193,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,coal,0,1,1,1,0,0,0,530374,193929.101,2857626,50.525,8.1366539,14.393778,5.3516278,13.181337697044446,12.17524791248625,14.865501768167158,50000,150000,6549,43664,6.549,50
865,Stadtwerke Frankfurt (Oder) GmbH,DE,Heizkraftwerk Frankfurt (Oder),2017,31712,164665,35.30,12.011668385993238,2151,1193,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,coal,0,1,1,1,0,0,0,531324,222341,2928067.4,52.459,11.171968,17.538269,5.8331394,13.183127283637885,12.311967518393756,14.889853172924086,90000,150000,12134,55798,12.134,90
872,Stadtwerke Lemgo GmbH,DE,HKW-West Lemgo,2009,38216,23811,35.11,10.077902937758985,2156,1196,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,gas,1,0,1,0,1,0,0,513665,100508.62,2461533.3,12.273,7.5909157,11.825696,13.213984,13.149326580982546,11.517998773947411,14.716295006425266,0,0,14405,55126,14.405,0
872,Stadtwerke Lemgo GmbH,DE,HKW-West Lemgo,2010,38216,29679,35.11,10.298195003991331,2156,1196,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,gas,1,0,1,0,1,0,0,547284,111209.013,2564400,14.955,10.548177,16.942703,14.380888,13.212723142281142,11.619166709672344,14.75723509109524,0,0,8537,63663,8.537,0
872,Stadtwerke Lemgo GmbH,DE,HKW-West Lemgo,2011,38216,28597,35.11,10.261057096201172,2156,1196,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,gas,1,0,1,0,1,0,0,540560,129613.927,2665030.5,3.765,13.23881,22.179193,13.058799,13.200360918226057,11.772315518546499,14.7957260601695,-40000,-40000,-30381,33282,-30.381,-40
872,Stadtwerke Lemgo GmbH,DE,HKW-West Lemgo,2012,38216,16026,35.11,9.681967682338016,2156,1196,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,gas,1,0,1,0,1,0,0,539516,149554.724,2676211.6,20.542,11.098114,25.154446,7.3978295,13.198427720330463,11.915417651656826,14.79991277034778,0,0,-16026,17256,-16.026,0
872,Stadtwerke Lemgo GmbH,DE,HKW-West Lemgo,2013,7082,17883,35.11,9.791605819888035,2156,1196,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,gas,1,0,1,0,1,0,0,537331,158149.343,2687672.3,32.193,9.4058161,27.330641,4.4753876,13.194369570939411,11.971295074441258,14.804186060990899,12037,12037,7574,24830,7.574,12.037
872,Stadtwerke Lemgo GmbH,DE,HKW-West Lemgo,2014,12675,9634,35.11,9.173053787190167,2156,1196,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,gas,1,0,1,0,1,0,0,525904,168370.418,2747491.6,33.885,8.6029577,21.172882,5.9741473,13.172873965557256,12.033921700276311,14.826198907930399,0,0,7932,32762,7.932,0
872,Stadtwerke Lemgo GmbH,DE,HKW-West Lemgo,2015,5615,12649,35.11,9.445333439647541,2156,1196,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,gas,1,0,1,0,1,0,0,528133,193286.973,2795291,48.282,7.7217555,20.061985,7.6906977,13.177103424907841,12.17193127027153,14.84344677364196,10000,10000,-3349,29413,-3.349,10
872,Stadtwerke Lemgo GmbH,DE,HKW-West Lemgo,2016,4914,15206,35.11,9.629445365788381,2156,1196,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,gas,1,0,1,0,1,0,0,530374,193929.101,2857626,50.525,8.1366539,14.393778,5.3516278,13.181337697044446,12.17524791248625,14.865501768167158,0,0,-10970,18443,-10.97,0
872,Stadtwerke Lemgo GmbH,DE,HKW-West Lemgo,2017,4236,19480,35.11,9.877143577196525,2156,1196,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,gas,1,0,1,0,1,0,0,531324,222341,2928067.4,52.459,11.171968,17.538269,5.8331394,13.183127283637885,12.311967518393756,14.889853172924086,3000,-2000,-17900,543,-17.9,3
882,WSW Energie & Wasser AG,DE,HKW Barmen,2009,218087,185778,35.30,12.132307691462097,2161,1192,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,gas,1,0,0,0,0,0,1,513665,100508.62,2461533.3,12.273,7.5909157,11.825696,13.213984,13.149326580982546,11.517998773947411,14.716295006425266,0,-2,32307,253737,32.307,0
882,WSW Energie & Wasser AG,DE,HKW Barmen,2010,218087,205953,35.30,12.235403266400523,2161,1192,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,gas,1,0,0,0,0,0,1,547284,111209.013,2564400,14.955,10.548177,16.942703,14.380888,13.212723142281142,11.619166709672344,14.75723509109524,-9098,-9098,3036,256773,3.036,-9.098
882,WSW Energie & Wasser AG,DE,HKW Barmen,2011,218087,212726,35.30,12.267760231611634,2161,1192,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,gas,1,0,0,0,0,0,1,540560,129613.927,2665030.5,3.765,13.23881,22.179193,13.058799,13.200360918226057,11.772315518546499,14.7957260601695,-182701,-182701,-177340,79433,-177.34,-182.701
882,WSW Energie & Wasser AG,DE,HKW Barmen,2012,218087,142938,35.30,11.870166248791376,2161,1192,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,gas,1,0,0,0,0,0,1,539516,149554.724,2676211.6,20.542,11.098114,25.154446,7.3978295,13.198427720330463,11.915417651656826,14.79991277034778,117845,67843,-75095,4338,-75.095,117.845
882,WSW Energie & Wasser AG,DE,HKW Barmen,2013,30148,50592,35.30,10.831548740009199,2161,1192,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,gas,1,0,0,0,0,0,1,537331,158149.343,2687672.3,32.193,9.4058161,27.330641,4.4753876,13.194369570939411,11.971295074441258,14.804186060990899,-4338,-4338,3136,7474,3.136,-4.338
882,WSW Energie & Wasser AG,DE,HKW Barmen,2014,27918,13642,35.30,9.520908548214665,2161,1192,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,gas,1,0,0,0,0,0,1,525904,168370.418,2747491.6,33.885,8.6029577,21.172882,5.9741473,13.172873965557256,12.033921700276311,14.826198907930399,0,0,12104,19578,12.104,0
882,WSW Energie & Wasser AG,DE,HKW Barmen,2015,18036,13785,35.30,9.531336323457896,2161,1192,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,gas,1,0,0,0,0,0,1,528133,193286.973,2795291,48.282,7.7217555,20.061985,7.6906977,13.177103424907841,12.17193127027153,14.84344677364196,-14972,-14972,-19578,0,-19.578,-14.972
882,WSW Energie & Wasser AG,DE,HKW Barmen,2016,16889,27359,35.30,10.216800821360927,2161,1192,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,gas,1,0,0,0,0,0,1,530374,193929.101,2857626,50.525,8.1366539,14.393778,5.3516278,13.181337697044446,12.17524791248625,14.865501768167158,11588,11588,0,0,0,11.588
882,WSW Energie & Wasser AG,DE,HKW Barmen,2017,15771,43879,35.30,10.689191124703777,2161,1192,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,gas,1,0,0,0,0,0,1,531324,222341,2928067.4,52.459,11.171968,17.538269,5.8331394,13.183127283637885,12.311967518393756,14.889853172924086,29195,29195,0,0,0,29.195
883,WSW Energie & Wasser AG,DE,Heizkraftwerk Elberfeld,2009,363256,444519,35.30,13.004748077679487,2162,1192,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,513665,100508.62,2461533.3,12.273,7.5909157,11.825696,13.213984,13.149326580982546,11.517998773947411,14.716295006425266,-185000,-185000,-266263,126303,-266.263,-185
883,WSW Energie & Wasser AG,DE,Heizkraftwerk Elberfeld,2010,363256,468354,35.30,13.056979699222136,2162,1192,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,547284,111209.013,2564400,14.955,10.548177,16.942703,14.380888,13.212723142281142,11.619166709672344,14.75723509109524,0,0,-105098,21205,-105.098,0
883,WSW Energie & Wasser AG,DE,Heizkraftwerk Elberfeld,2011,363256,402906,35.30,12.906458563101316,2162,1192,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,540560,129613.927,2665030.5,3.765,13.23881,22.179193,13.058799,13.200360918226057,11.772315518546499,14.7957260601695,108795,108795,69145,90350,69.145,108.795
883,WSW Energie & Wasser AG,DE,Heizkraftwerk Elberfeld,2012,363256,480592,35.30,13.08277395628662,2162,1192,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,coal,0,1,0,0,0,1,0,539516,149554.724,2676211.6,20.542,11.098114,25.154446,7.3978295,13.198427720330463,11.915417651656826,14.79991277034778,340242,390243,-90349,1,-90.349,340.242
883,WSW Energie & Wasser AG,DE,Heizkraftwerk Elberfeld,2013,55860,418879,35.30,12.945337374382259,2162,1192,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,coal,0,1,0,0,0,1,0,537331,158149.343,2687672.3,32.193,9.4058161,27.330641,4.4753876,13.194369570939411,11.971295074441258,14.804186060990899,311900,311899,-1,0,-0.001,311.9
883,WSW Energie & Wasser AG,DE,Heizkraftwerk Elberfeld,2014,51119,432319,35.30,12.97691902064989,2162,1192,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,coal,0,1,0,0,0,1,0,525904,168370.418,2747491.6,33.885,8.6029577,21.172882,5.9741473,13.172873965557256,12.033921700276311,14.826198907930399,385811,385811,0,0,0,385.811
883,WSW Energie & Wasser AG,DE,Heizkraftwerk Elberfeld,2015,46508,446963,35.30,13.010231096120528,2162,1192,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,coal,0,1,0,0,0,1,0,528133,193286.973,2795291,48.282,7.7217555,20.061985,7.6906977,13.177103424907841,12.17193127027153,14.84344677364196,404929,404929,0,0,0,404.929
883,WSW Energie & Wasser AG,DE,Heizkraftwerk Elberfeld,2016,42034,437396,35.30,12.988594242235573,2162,1192,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,coal,0,1,0,0,0,1,0,530374,193929.101,2857626,50.525,8.1366539,14.393778,5.3516278,13.181337697044446,12.17524791248625,14.865501768167158,399625,399625,0,0,0,399.625
883,WSW Energie & Wasser AG,DE,Heizkraftwerk Elberfeld,2017,37695,356373,35.30,12.783733214133283,2162,1192,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,coal,0,1,0,0,0,1,0,531324,222341,2928067.4,52.459,11.171968,17.538269,5.8331394,13.183127283637885,12.311967518393756,14.889853172924086,322962,322962,0,0,0,322.962
889,STEAG GmbH,DE,Heizkraftwerk Völklingen,2009,792234,975248,35.11,13.790447076610583,2170,1173,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,513665,100508.62,2461533.3,12.273,7.5909157,11.825696,13.213984,13.149326580982546,11.517998773947411,14.716295006425266,182968,182968,-868,791412,-0.868,182.968
889,STEAG GmbH,DE,Heizkraftwerk Völklingen,2010,791412,859968,35.11,13.664650458235082,2170,1173,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,547284,111209.013,2564400,14.955,10.548177,16.942703,14.380888,13.212723142281142,11.619166709672344,14.75723509109524,68606,68606,0,791412,0,68.606
889,STEAG GmbH,DE,Heizkraftwerk Völklingen,2011,791412,981552,35.11,13.796890271427705,2170,1173,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,540560,129613.927,2665030.5,3.765,13.23881,22.179193,13.058799,13.200360918226057,11.772315518546499,14.7957260601695,190090,190090,0,791412,0,190.09
889,STEAG GmbH,DE,Heizkraftwerk Völklingen,2012,791412,931862,35.11,13.744940014034952,2170,1173,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,coal,0,1,0,0,0,1,0,539516,149554.724,2676211.6,20.542,11.098114,25.154446,7.3978295,13.198427720330463,11.915417651656826,14.79991277034778,140450,140450,-791412,0,-791.412,140.45
889,STEAG GmbH,DE,Heizkraftwerk Völklingen,2013,83691,974627,35.11,13.789810112681105,2170,1173,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,coal,0,1,0,0,0,1,0,537331,158149.343,2687672.3,32.193,9.4058161,27.330641,4.4753876,13.194369570939411,11.971295074441258,14.804186060990899,890936,890936,74895,74895,74.895,890.936
889,STEAG GmbH,DE,Heizkraftwerk Völklingen,2014,74895,880710,35.11,13.68848367933338,2170,1173,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,coal,0,1,0,0,0,1,0,525904,168370.418,2747491.6,33.885,8.6029577,21.172882,5.9741473,13.172873965557256,12.033921700276311,14.826198907930399,805815,805815,-8545,66350,-8.545,805.815
889,STEAG GmbH,DE,Heizkraftwerk Völklingen,2015,75860,929698,35.11,13.742615081210054,2170,1173,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,coal,0,1,0,0,0,1,0,528133,193286.973,2795291,48.282,7.7217555,20.061985,7.6906977,13.177103424907841,12.17193127027153,14.84344677364196,910715,910715,59886,126236,59.886,910.715
889,STEAG GmbH,DE,Heizkraftwerk Völklingen,2016,69359,870263,35.11,13.67655074379825,2170,1173,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,coal,0,1,0,0,0,1,0,530374,193929.101,2857626,50.525,8.1366539,14.393778,5.3516278,13.181337697044446,12.17524791248625,14.865501768167158,790893,790893,-16326,109910,-16.326,790.893
889,STEAG GmbH,DE,Heizkraftwerk Völklingen,2017,63044,679042,35.11,13.428438260297954,2170,1173,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,coal,0,1,0,0,0,1,0,531324,222341,2928067.4,52.459,11.171968,17.538269,5.8331394,13.183127283637885,12.311967518393756,14.889853172924086,628949,628949,6826,116736,6.826,628.949
901,Stadtwerke Suhl/Zella-Mehlis GmbH,DE,HKW Bohrhügel,2009,58431,9014,35.11,9.106534203250593,2180,1210,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,gas,1,0,1,0,1,0,0,513665,100508.62,2461533.3,12.273,7.5909157,11.825696,13.213984,13.149326580982546,11.517998773947411,14.716295006425266,0,0,49417,147955,49.417,0
901,Stadtwerke Suhl/Zella-Mehlis GmbH,DE,HKW Bohrhügel,2010,58431,6584,35.11,8.792397742356906,2180,1210,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,gas,1,0,1,0,1,0,0,547284,111209.013,2564400,14.955,10.548177,16.942703,14.380888,13.212723142281142,11.619166709672344,14.75723509109524,0,0,51847,199802,51.847,0
901,Stadtwerke Suhl/Zella-Mehlis GmbH,DE,HKW Bohrhügel,2011,58431,5206,35.11,8.55756708555451,2180,1210,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,gas,1,0,1,0,1,0,0,540560,129613.927,2665030.5,3.765,13.23881,22.179193,13.058799,13.200360918226057,11.772315518546499,14.7957260601695,0,0,53225,253027,53.225,0
901,Stadtwerke Suhl/Zella-Mehlis GmbH,DE,HKW Bohrhügel,2012,58431,4666,35.11,8.448057452581375,2180,1210,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,gas,1,0,1,0,1,0,0,539516,149554.724,2676211.6,20.542,11.098114,25.154446,7.3978295,13.198427720330463,11.915417651656826,14.79991277034778,0,0,-4666,248361,-4.666,0
901,Stadtwerke Suhl/Zella-Mehlis GmbH,DE,HKW Bohrhügel,2013,6068,4319,35.11,8.3707791729607,2180,1210,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,gas,1,0,1,0,1,0,0,537331,158149.343,2687672.3,32.193,9.4058161,27.330641,4.4753876,13.194369570939411,11.971295074441258,14.804186060990899,0,0,7179,255540,7.179,0
901,Stadtwerke Suhl/Zella-Mehlis GmbH,DE,HKW Bohrhügel,2014,5430,3605,35.11,8.190077049719049,2180,1210,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,gas,1,0,1,0,1,0,0,525904,168370.418,2747491.6,33.885,8.6029577,21.172882,5.9741473,13.172873965557256,12.033921700276311,14.826198907930399,1219,0,1206,256746,1.206,1.219
901,Stadtwerke Suhl/Zella-Mehlis GmbH,DE,HKW Bohrhügel,2015,4811,2745,35.11,7.917536353943631,2180,1210,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,gas,1,0,1,0,1,0,0,528133,193286.973,2795291,48.282,7.7217555,20.061985,7.6906977,13.177103424907841,12.17193127027153,14.84344677364196,0,0,1466,258212,1.466,0
901,Stadtwerke Suhl/Zella-Mehlis GmbH,DE,HKW Bohrhügel,2016,0,3073,35.11,8.030409562130485,2180,1210,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,gas,1,0,1,0,1,0,0,530374,193929.101,2857626,50.525,8.1366539,14.393778,5.3516278,13.181337697044446,12.17524791248625,14.865501768167158,0,0,-7284,250928,-7.284,0
901,Stadtwerke Suhl/Zella-Mehlis GmbH,DE,HKW Bohrhügel,2017,0,4001,35.11,8.294299608857235,2180,1210,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,gas,1,0,1,0,1,0,0,531324,222341,2928067.4,52.459,11.171968,17.538269,5.8331394,13.183127283637885,12.311967518393756,14.889853172924086,0,0,-4001,246927,-4.001,0
939,Kraftwerk Mehrum GmbH,DE,Kraftwerk Mehrum Block 3,2009,2120855,3296603,35.11,15.008403102307494,2199,1226,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,coal,0,1,1,1,0,0,0,513665,100508.62,2461533.3,12.273,7.5909157,11.825696,13.213984,13.149326580982546,11.517998773947411,14.716295006425266,943001,943001,-232747,1951379,-232.747,943.001
939,Kraftwerk Mehrum GmbH,DE,Kraftwerk Mehrum Block 3,2010,2120855,2953874,35.11,14.898628087135318,2199,1226,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,coal,0,1,1,1,0,0,0,547284,111209.013,2564400,14.955,10.548177,16.942703,14.380888,13.212723142281142,11.619166709672344,14.75723509109524,1019254,1020393,187374,2138753,187.374,1019.254
939,Kraftwerk Mehrum GmbH,DE,Kraftwerk Mehrum Block 3,2011,2120855,3039549,35.11,14.927219707113515,2199,1226,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,coal,0,1,1,1,0,0,0,540560,129613.927,2665030.5,3.765,13.23881,22.179193,13.058799,13.200360918226057,11.772315518546499,14.7957260601695,917922,917574,-17967,2120786,-17.967,917.922
939,Kraftwerk Mehrum GmbH,DE,Kraftwerk Mehrum Block 3,2012,2120855,2626171,35.11,14.781037449775058,2199,1226,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,coal,0,1,1,1,0,0,0,539516,149554.724,2676211.6,20.542,11.098114,25.154446,7.3978295,13.198427720330463,11.915417651656826,14.79991277034778,494493,494357,-2114967,5819,-2114.967,494.493
939,Kraftwerk Mehrum GmbH,DE,Kraftwerk Mehrum Block 3,2013,0,3254376,35.11,14.995511110177917,2199,1226,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,coal,0,1,1,1,0,0,0,537331,158149.343,2687672.3,32.193,9.4058161,27.330641,4.4753876,13.194369570939411,11.971295074441258,14.804186060990899,3248757,3248757,-5619,200,-5.619,3248.757
