installationidentifier,account_holder,registry_code,installation_name,year,allocated,verified_emiss,nacerev2
93,VERBUND Thermal Power GmbH & Co KG,AT,Verbund KW 2 Pernegg,2009,NA,NA,35.11
93,VERBUND Thermal Power GmbH & Co KG,AT,Verbund KW 2 Pernegg,2010,NA,NA,35.11
93,VERBUND Thermal Power GmbH & Co KG,AT,Verbund KW 2 Pernegg,2011,NA,NA,35.11
93,VERBUND Thermal Power GmbH & Co KG,AT,Verbund KW 2 Pernegg,2012,NA,NA,35.11
93,VERBUND Thermal Power GmbH & Co KG,AT,Verbund KW 2 Pernegg,2013,NA,NA,35.11
93,VERBUND Thermal Power GmbH & Co KG,AT,Verbund KW 2 Pernegg,2014,NA,NA,35.11
93,VERBUND Thermal Power GmbH & Co KG,AT,Verbund KW 2 Pernegg,2015,NA,NA,35.11
93,VERBUND Thermal Power GmbH & Co KG,AT,Verbund KW 2 Pernegg,2016,NA,NA,35.11
93,VERBUND Thermal Power GmbH & Co KG,AT,Verbund KW 2 Pernegg,2017,NA,NA,35.11
94,VERBUND Thermal Power GmbH & CO KG,AT,Verbund KW Dürnrohr Zwentendorf,2009,1139438,899251,35.11
94,VERBUND Thermal Power GmbH & CO KG,AT,Verbund KW Dürnrohr Zwentendorf,2010,1139438,1592747,35.11
94,VERBUND Thermal Power GmbH & CO KG,AT,Verbund KW Dürnrohr Zwentendorf,2011,1139438,1611109,35.11
94,VERBUND Thermal Power GmbH & CO KG,AT,Verbund KW Dürnrohr Zwentendorf,2012,1139438,1195366,35.11
94,VERBUND Thermal Power GmbH & CO KG,AT,Verbund KW Dürnrohr Zwentendorf,2013,NA,1209415,35.11
94,VERBUND Thermal Power GmbH & CO KG,AT,Verbund KW Dürnrohr Zwentendorf,2014,NA,799590,35.11
94,VERBUND Thermal Power GmbH & CO KG,AT,Verbund KW Dürnrohr Zwentendorf,2015,NA,565110,35.11
94,VERBUND Thermal Power GmbH & CO KG,AT,Verbund KW Dürnrohr Zwentendorf,2016,NA,8,35.11
94,VERBUND Thermal Power GmbH & CO KG,AT,Verbund KW Dürnrohr Zwentendorf,2017,NA,0,35.11
95,VERBUND Thermal Power GmbH & CO KG,AT,Verbund KW Korneuburg,2009,0,0,35.11
95,VERBUND Thermal Power GmbH & CO KG,AT,Verbund KW Korneuburg,2010,0,0,35.11
95,VERBUND Thermal Power GmbH & CO KG,AT,Verbund KW Korneuburg,2011,0,0,35.11
95,VERBUND Thermal Power GmbH & CO KG,AT,Verbund KW Korneuburg,2012,0,0,35.11
95,VERBUND Thermal Power GmbH & CO KG,AT,Verbund KW Korneuburg,2013,NA,NA,35.11
95,VERBUND Thermal Power GmbH & CO KG,AT,Verbund KW Korneuburg,2014,NA,NA,35.11
95,VERBUND Thermal Power GmbH & CO KG,AT,Verbund KW Korneuburg,2015,NA,NA,35.11
95,VERBUND Thermal Power GmbH & CO KG,AT,Verbund KW Korneuburg,2016,NA,NA,35.11
95,VERBUND Thermal Power GmbH & CO KG,AT,Verbund KW Korneuburg,2017,NA,NA,35.11
99,VERBUND Thermal Power GmbH & CO KG,AT,Verbund FHKW Mellach,2009,734102,1038959,35.11
99,VERBUND Thermal Power GmbH & CO KG,AT,Verbund FHKW Mellach,2010,734102,1115073,35.11
99,VERBUND Thermal Power GmbH & CO KG,AT,Verbund FHKW Mellach,2011,734102,1143992,35.11
99,VERBUND Thermal Power GmbH & CO KG,AT,Verbund FHKW Mellach,2012,734102,1099747,35.11
99,VERBUND Thermal Power GmbH & CO KG,AT,Verbund FHKW Mellach,2013,134654,903244,35.11
99,VERBUND Thermal Power GmbH & CO KG,AT,Verbund FHKW Mellach,2014,115795,852887,35.11
99,VERBUND Thermal Power GmbH & CO KG,AT,Verbund FHKW Mellach,2015,100969,869484,35.11
99,VERBUND Thermal Power GmbH & CO KG,AT,Verbund FHKW Mellach,2016,88375,772576,35.11
99,VERBUND Thermal Power GmbH & CO KG,AT,Verbund FHKW Mellach,2017,76177,809346,35.11
100,VERBUND Thermal Power GmbH & CO KG,AT,Verbund FHKW Werndorf 1 Wildon,2009,0,0,35.10
100,VERBUND Thermal Power GmbH & CO KG,AT,Verbund FHKW Werndorf 1 Wildon,2010,0,0,35.10
100,VERBUND Thermal Power GmbH & CO KG,AT,Verbund FHKW Werndorf 1 Wildon,2011,0,0,35.10
100,VERBUND Thermal Power GmbH & CO KG,AT,Verbund FHKW Werndorf 1 Wildon,2012,0,0,35.10
100,VERBUND Thermal Power GmbH & CO KG,AT,Verbund FHKW Werndorf 1 Wildon,2013,NA,NA,35.10
100,VERBUND Thermal Power GmbH & CO KG,AT,Verbund FHKW Werndorf 1 Wildon,2014,NA,NA,35.10
100,VERBUND Thermal Power GmbH & CO KG,AT,Verbund FHKW Werndorf 1 Wildon,2015,NA,NA,35.10
100,VERBUND Thermal Power GmbH & CO KG,AT,Verbund FHKW Werndorf 1 Wildon,2016,NA,NA,35.10
100,VERBUND Thermal Power GmbH & CO KG,AT,Verbund FHKW Werndorf 1 Wildon,2017,NA,NA,35.10
101,VERBUND Thermal Power GmbH & CO KG,AT,Verbund FHKW Werndorf 2 Wildon,2009,250267,155233,35.11
101,VERBUND Thermal Power GmbH & CO KG,AT,Verbund FHKW Werndorf 2 Wildon,2010,250267,152139,35.11
101,VERBUND Thermal Power GmbH & CO KG,AT,Verbund FHKW Werndorf 2 Wildon,2011,250267,96724,35.11
101,VERBUND Thermal Power GmbH & CO KG,AT,Verbund FHKW Werndorf 2 Wildon,2012,250267,6794,35.11
101,VERBUND Thermal Power GmbH & CO KG,AT,Verbund FHKW Werndorf 2 Wildon,2013,1551,36792,35.11
101,VERBUND Thermal Power GmbH & CO KG,AT,Verbund FHKW Werndorf 2 Wildon,2014,457,16630,35.11
101,VERBUND Thermal Power GmbH & CO KG,AT,Verbund FHKW Werndorf 2 Wildon,2015,0,2605,35.11
101,VERBUND Thermal Power GmbH & CO KG,AT,Verbund FHKW Werndorf 2 Wildon,2016,0,433,35.11
101,VERBUND Thermal Power GmbH & CO KG,AT,Verbund FHKW Werndorf 2 Wildon,2017,0,392,35.11
96,VERBUND Thermal Power GmbH & CO KG,AT,Verbund KW St. Andrä,2009,0,0,35.10
96,VERBUND Thermal Power GmbH & CO KG,AT,Verbund KW St. Andrä,2010,0,0,35.10
96,VERBUND Thermal Power GmbH & CO KG,AT,Verbund KW St. Andrä,2011,0,0,35.10
96,VERBUND Thermal Power GmbH & CO KG,AT,Verbund KW St. Andrä,2012,0,0,35.10
96,VERBUND Thermal Power GmbH & CO KG,AT,Verbund KW St. Andrä,2013,NA,NA,35.10
96,VERBUND Thermal Power GmbH & CO KG,AT,Verbund KW St. Andrä,2014,NA,NA,35.10
96,VERBUND Thermal Power GmbH & CO KG,AT,Verbund KW St. Andrä,2015,NA,NA,35.10
96,VERBUND Thermal Power GmbH & CO KG,AT,Verbund KW St. Andrä,2016,NA,NA,35.10
96,VERBUND Thermal Power GmbH & CO KG,AT,Verbund KW St. Andrä,2017,NA,NA,35.10
97,VERBUND Thermal Power GmbH & Co KG,AT,Verbund KW Voitsberg,2009,0,NA,35.11
97,VERBUND Thermal Power GmbH & Co KG,AT,Verbund KW Voitsberg,2010,0,NA,35.11
97,VERBUND Thermal Power GmbH & Co KG,AT,Verbund KW Voitsberg,2011,0,NA,35.11
97,VERBUND Thermal Power GmbH & Co KG,AT,Verbund KW Voitsberg,2012,0,NA,35.11
97,VERBUND Thermal Power GmbH & Co KG,AT,Verbund KW Voitsberg,2013,NA,NA,35.11
97,VERBUND Thermal Power GmbH & Co KG,AT,Verbund KW Voitsberg,2014,NA,NA,35.11
97,VERBUND Thermal Power GmbH & Co KG,AT,Verbund KW Voitsberg,2015,NA,NA,35.11
97,VERBUND Thermal Power GmbH & Co KG,AT,Verbund KW Voitsberg,2016,NA,NA,35.11
97,VERBUND Thermal Power GmbH & Co KG,AT,Verbund KW Voitsberg,2017,NA,NA,35.11
98,VERBUND Thermal Power GmbH & CO KG,AT,Verbund KW Zeltweg,2009,0,118,35.10
98,VERBUND Thermal Power GmbH & CO KG,AT,Verbund KW Zeltweg,2010,0,83,35.10
98,VERBUND Thermal Power GmbH & CO KG,AT,Verbund KW Zeltweg,2011,0,37,35.10
98,VERBUND Thermal Power GmbH & CO KG,AT,Verbund KW Zeltweg,2012,0,26,35.10
98,VERBUND Thermal Power GmbH & CO KG,AT,Verbund KW Zeltweg,2013,NA,NA,35.10
98,VERBUND Thermal Power GmbH & CO KG,AT,Verbund KW Zeltweg,2014,NA,NA,35.10
98,VERBUND Thermal Power GmbH & CO KG,AT,Verbund KW Zeltweg,2015,NA,NA,35.10
98,VERBUND Thermal Power GmbH & CO KG,AT,Verbund KW Zeltweg,2016,NA,NA,35.10
98,VERBUND Thermal Power GmbH & CO KG,AT,Verbund KW Zeltweg,2017,NA,NA,35.10
84,WIEN ENERGIE GmbH,AT,Wienstrom KW Simmering Wien,2009,693569,572021,35.11
84,WIEN ENERGIE GmbH,AT,Wienstrom KW Simmering Wien,2010,693569,423930,35.11
84,WIEN ENERGIE GmbH,AT,Wienstrom KW Simmering Wien,2011,693569,466479,35.11
84,WIEN ENERGIE GmbH,AT,Wienstrom KW Simmering Wien,2012,693569,283798,35.11
84,WIEN ENERGIE GmbH,AT,Wienstrom KW Simmering Wien,2013,119124,370906,35.11
84,WIEN ENERGIE GmbH,AT,Wienstrom KW Simmering Wien,2014,213208,280010,35.11
84,WIEN ENERGIE GmbH,AT,Wienstrom KW Simmering Wien,2015,188880,440205,35.11
84,WIEN ENERGIE GmbH,AT,Wienstrom KW Simmering Wien,2016,165322,604330,35.11
84,WIEN ENERGIE GmbH,AT,Wienstrom KW Simmering Wien,2017,142503,651666,35.11
85,WIEN ENERGIE GmbH,AT,Wienstrom KW Donaustadt Wien,2009,933401,655173,35.11
85,WIEN ENERGIE GmbH,AT,Wienstrom KW Donaustadt Wien,2010,933401,717475,35.11
85,WIEN ENERGIE GmbH,AT,Wienstrom KW Donaustadt Wien,2011,933401,570442,35.11
85,WIEN ENERGIE GmbH,AT,Wienstrom KW Donaustadt Wien,2012,933401,515962,35.11
85,WIEN ENERGIE GmbH,AT,Wienstrom KW Donaustadt Wien,2013,171412,362332,35.11
85,WIEN ENERGIE GmbH,AT,Wienstrom KW Donaustadt Wien,2014,153397,379018,35.11
85,WIEN ENERGIE GmbH,AT,Wienstrom KW Donaustadt Wien,2015,135894,439413,35.11
85,WIEN ENERGIE GmbH,AT,Wienstrom KW Donaustadt Wien,2016,118944,534586,35.11
85,WIEN ENERGIE GmbH,AT,Wienstrom KW Donaustadt Wien,2017,102526,409794,35.11
86,WIEN ENERGIE GmbH,AT,Wienstrom KW Leopoldau Wien,2009,304721,118982,35.11
86,WIEN ENERGIE GmbH,AT,Wienstrom KW Leopoldau Wien,2010,304721,206265,35.11
86,WIEN ENERGIE GmbH,AT,Wienstrom KW Leopoldau Wien,2011,304721,109080,35.11
86,WIEN ENERGIE GmbH,AT,Wienstrom KW Leopoldau Wien,2012,304721,95890,35.11
86,WIEN ENERGIE GmbH,AT,Wienstrom KW Leopoldau Wien,2013,57903,77428,35.11
86,WIEN ENERGIE GmbH,AT,Wienstrom KW Leopoldau Wien,2014,51818,3881,35.11
86,WIEN ENERGIE GmbH,AT,Wienstrom KW Leopoldau Wien,2015,0,4097,35.11
86,WIEN ENERGIE GmbH,AT,Wienstrom KW Leopoldau Wien,2016,0,3136,35.11
86,WIEN ENERGIE GmbH,AT,Wienstrom KW Leopoldau Wien,2017,0,3825,35.11
103,Kelag Wärme GmbH,AT,Kelag Wärme St. Magdalen,2009,23643,17293,35.30
103,Kelag Wärme GmbH,AT,Kelag Wärme St. Magdalen,2010,23643,19159,35.30
103,Kelag Wärme GmbH,AT,Kelag Wärme St. Magdalen,2011,23643,18529,35.30
103,Kelag Wärme GmbH,AT,Kelag Wärme St. Magdalen,2012,23643,9919,35.30
103,Kelag Wärme GmbH,AT,Kelag Wärme St. Magdalen,2013,15495,14716,35.30
103,Kelag Wärme GmbH,AT,Kelag Wärme St. Magdalen,2014,13494,10637,35.30
103,Kelag Wärme GmbH,AT,Kelag Wärme St. Magdalen,2015,11954,10433,35.30
103,Kelag Wärme GmbH,AT,Kelag Wärme St. Magdalen,2016,10463,11915,35.30
103,Kelag Wärme GmbH,AT,Kelag Wärme St. Magdalen,2017,9019,12884,35.30
105,Kelag Wärme GmbH,AT,Kelag Wärme Badgastein,2009,8794,8994,35.30
105,Kelag Wärme GmbH,AT,Kelag Wärme Badgastein,2010,8794,9714,35.30
105,Kelag Wärme GmbH,AT,Kelag Wärme Badgastein,2011,8794,8833,35.30
105,Kelag Wärme GmbH,AT,Kelag Wärme Badgastein,2012,8794,8855,35.30
105,Kelag Wärme GmbH,AT,Kelag Wärme Badgastein,2013,NA,NA,35.30
105,Kelag Wärme GmbH,AT,Kelag Wärme Badgastein,2014,NA,NA,35.30
105,Kelag Wärme GmbH,AT,Kelag Wärme Badgastein,2015,NA,NA,35.30
105,Kelag Wärme GmbH,AT,Kelag Wärme Badgastein,2016,NA,NA,35.30
105,Kelag Wärme GmbH,AT,Kelag Wärme Badgastein,2017,NA,NA,35.30
127,EVN Wärme GmbH,AT,EVN FHKW Wr. Neustadt,2009,5940,8748,35.30
127,EVN Wärme GmbH,AT,EVN FHKW Wr. Neustadt,2010,5940,8127,35.30
127,EVN Wärme GmbH,AT,EVN FHKW Wr. Neustadt,2011,5940,6741,35.30
127,EVN Wärme GmbH,AT,EVN FHKW Wr. Neustadt,2012,5940,5787,35.30
127,EVN Wärme GmbH,AT,EVN FHKW Wr. Neustadt,2013,6279,6576,35.30
127,EVN Wärme GmbH,AT,EVN FHKW Wr. Neustadt,2014,5619,3928,35.30
127,EVN Wärme GmbH,AT,EVN FHKW Wr. Neustadt,2015,2488,4977,35.30
127,EVN Wärme GmbH,AT,EVN FHKW Wr. Neustadt,2016,2177,5201,35.30
127,EVN Wärme GmbH,AT,EVN FHKW Wr. Neustadt,2017,3752,4840,35.30
128,EVN Wärme GmbH,AT,EVN FHW Baden,2009,16567,2610,35.30
128,EVN Wärme GmbH,AT,EVN FHW Baden,2010,16567,3014,35.30
128,EVN Wärme GmbH,AT,EVN FHW Baden,2011,16567,2451,35.30
128,EVN Wärme GmbH,AT,EVN FHW Baden,2012,16567,3965,35.30
128,EVN Wärme GmbH,AT,EVN FHW Baden,2013,3396,2441,35.30
128,EVN Wärme GmbH,AT,EVN FHW Baden,2014,3039,1663,35.30
128,EVN Wärme GmbH,AT,EVN FHW Baden,2015,1346,1924,35.30
128,EVN Wärme GmbH,AT,EVN FHW Baden,2016,1178,3987,35.30
128,EVN Wärme GmbH,AT,EVN FHW Baden,2017,1014,4114,35.30
129,EVN Wärme GmbH,AT,EVN FHW Palmers Wr. Neudorf,2009,7119,7139,35.30
129,EVN Wärme GmbH,AT,EVN FHW Palmers Wr. Neudorf,2010,7119,9670,35.30
129,EVN Wärme GmbH,AT,EVN FHW Palmers Wr. Neudorf,2011,7119,9642,35.30
129,EVN Wärme GmbH,AT,EVN FHW Palmers Wr. Neudorf,2012,7119,9827,35.30
129,EVN Wärme GmbH,AT,EVN FHW Palmers Wr. Neudorf,2013,6813,10924,35.30
129,EVN Wärme GmbH,AT,EVN FHW Palmers Wr. Neudorf,2014,6097,9238,35.30
129,EVN Wärme GmbH,AT,EVN FHW Palmers Wr. Neudorf,2015,5400,11430,35.30
129,EVN Wärme GmbH,AT,EVN FHW Palmers Wr. Neudorf,2016,4725,12097,35.30
129,EVN Wärme GmbH,AT,EVN FHW Palmers Wr. Neudorf,2017,4070,9068,35.30
130,Baxter AG,AT,EVN Baxter Krems,2009,0,0,35.30
130,Baxter AG,AT,EVN Baxter Krems,2010,0,0,35.30
130,Baxter AG,AT,EVN Baxter Krems,2011,0,0,35.30
130,Baxter AG,AT,EVN Baxter Krems,2012,0,0,35.30
130,Baxter AG,AT,EVN Baxter Krems,2013,NA,NA,35.30
130,Baxter AG,AT,EVN Baxter Krems,2014,NA,NA,35.30
130,Baxter AG,AT,EVN Baxter Krems,2015,NA,NA,35.30
130,Baxter AG,AT,EVN Baxter Krems,2016,NA,NA,35.30
130,Baxter AG,AT,EVN Baxter Krems,2017,NA,NA,35.30
131,EVN Wärme GmbH,AT,EVN COGEN  Agrana Tulln,2009,27610,29454,35.30
131,EVN Wärme GmbH,AT,EVN COGEN  Agrana Tulln,2010,27610,30087,35.30
131,EVN Wärme GmbH,AT,EVN COGEN  Agrana Tulln,2011,27610,29685,35.30
131,EVN Wärme GmbH,AT,EVN COGEN  Agrana Tulln,2012,27610,31102,35.30
131,EVN Wärme GmbH,AT,EVN COGEN  Agrana Tulln,2013,0,29759,35.30
131,EVN Wärme GmbH,AT,EVN COGEN  Agrana Tulln,2014,0,31851,35.30
131,EVN Wärme GmbH,AT,EVN COGEN  Agrana Tulln,2015,0,25436,35.30
131,EVN Wärme GmbH,AT,EVN COGEN  Agrana Tulln,2016,0,32845,35.30
131,EVN Wärme GmbH,AT,EVN COGEN  Agrana Tulln,2017,0,32209,35.30
132,EVN Wärme GmbH,AT,EVN FHKW Mödling,2009,20316,5882,35.30
132,EVN Wärme GmbH,AT,EVN FHKW Mödling,2010,20316,5867,35.30
132,EVN Wärme GmbH,AT,EVN FHKW Mödling,2011,20316,5787,35.30
132,EVN Wärme GmbH,AT,EVN FHKW Mödling,2012,20316,6724,35.30
132,EVN Wärme GmbH,AT,EVN FHKW Mödling,2013,20002,6690,35.30
132,EVN Wärme GmbH,AT,EVN FHKW Mödling,2014,17899,5530,35.30
132,EVN Wärme GmbH,AT,EVN FHKW Mödling,2015,15857,5679,35.30
132,EVN Wärme GmbH,AT,EVN FHKW Mödling,2016,13880,6311,35.30
132,EVN Wärme GmbH,AT,EVN FHKW Mödling,2017,11964,8003,35.30
133,EVN Wärme GmbH,AT,EVN Cogen Salzer St. Pölten,2009,42675,37356,35.30
133,EVN Wärme GmbH,AT,EVN Cogen Salzer St. Pölten,2010,42675,35725,35.30
133,EVN Wärme GmbH,AT,EVN Cogen Salzer St. Pölten,2011,42675,30369,35.30
133,EVN Wärme GmbH,AT,EVN Cogen Salzer St. Pölten,2012,42675,29718,35.30
133,EVN Wärme GmbH,AT,EVN Cogen Salzer St. Pölten,2013,32122,28808,35.30
133,EVN Wärme GmbH,AT,EVN Cogen Salzer St. Pölten,2014,30942,29480,35.30
133,EVN Wärme GmbH,AT,EVN Cogen Salzer St. Pölten,2015,29780,35744,35.30
133,EVN Wärme GmbH,AT,EVN Cogen Salzer St. Pölten,2016,28644,34125,35.30
133,EVN Wärme GmbH,AT,EVN Cogen Salzer St. Pölten,2017,27528,29934,35.30
134,EVN AG,AT,EVN KW Theiß Gedersdorf,2009,449521,393438,35.11
134,EVN AG,AT,EVN KW Theiß Gedersdorf,2010,449521,346205,35.11
134,EVN AG,AT,EVN KW Theiß Gedersdorf,2011,449521,62103,35.11
134,EVN AG,AT,EVN KW Theiß Gedersdorf,2012,449521,59924,35.11
134,EVN AG,AT,EVN KW Theiß Gedersdorf,2013,21344,32664,35.11
134,EVN AG,AT,EVN KW Theiß Gedersdorf,2014,19101,41415,35.11
134,EVN AG,AT,EVN KW Theiß Gedersdorf,2015,16921,179697,35.11
134,EVN AG,AT,EVN KW Theiß Gedersdorf,2016,14810,320400,35.11
134,EVN AG,AT,EVN KW Theiß Gedersdorf,2017,12767,493222,35.11
135,EVN AG,AT,EVN KW Dürnrohr Zwentendorf,2009,901136,751680,35.11
135,EVN AG,AT,EVN KW Dürnrohr Zwentendorf,2010,901136,888005,35.11
135,EVN AG,AT,EVN KW Dürnrohr Zwentendorf,2011,901136,1277502,35.11
135,EVN AG,AT,EVN KW Dürnrohr Zwentendorf,2012,901136,984354,35.11
135,EVN AG,AT,EVN KW Dürnrohr Zwentendorf,2013,67063,1014168,35.11
135,EVN AG,AT,EVN KW Dürnrohr Zwentendorf,2014,64296,437437,35.11
135,EVN AG,AT,EVN KW Dürnrohr Zwentendorf,2015,61581,654490,35.11
135,EVN AG,AT,EVN KW Dürnrohr Zwentendorf,2016,58927,643395,35.11
135,EVN AG,AT,EVN KW Dürnrohr Zwentendorf,2017,56330,565981,35.11
136,EVN AG,AT,EVN KW Kornneuburg,2009,102267,87091,35.11
136,EVN AG,AT,EVN KW Kornneuburg,2010,102267,93345,35.11
136,EVN AG,AT,EVN KW Kornneuburg,2011,102267,14559,35.11
136,EVN AG,AT,EVN KW Kornneuburg,2012,102267,9991,35.11
136,EVN AG,AT,EVN KW Kornneuburg,2013,1719,4503,35.11
136,EVN AG,AT,EVN KW Kornneuburg,2014,1539,5870,35.11
136,EVN AG,AT,EVN KW Kornneuburg,2015,1363,39436,35.11
136,EVN AG,AT,EVN KW Kornneuburg,2016,597,71622,35.11
136,EVN AG,AT,EVN KW Kornneuburg,2017,0,97090,35.11
137,EVN Wärme GmbH,AT,EVN BHKW Krankenhaus Mistelbach,2009,3206,599,35.30
137,EVN Wärme GmbH,AT,EVN BHKW Krankenhaus Mistelbach,2010,3206,639,35.30
137,EVN Wärme GmbH,AT,EVN BHKW Krankenhaus Mistelbach,2011,3206,321,35.30
137,EVN Wärme GmbH,AT,EVN BHKW Krankenhaus Mistelbach,2012,3206,247,35.30
137,EVN Wärme GmbH,AT,EVN BHKW Krankenhaus Mistelbach,2013,238,457,35.30
137,EVN Wärme GmbH,AT,EVN BHKW Krankenhaus Mistelbach,2014,425,245,35.30
137,EVN Wärme GmbH,AT,EVN BHKW Krankenhaus Mistelbach,2015,188,254,35.30
137,EVN Wärme GmbH,AT,EVN BHKW Krankenhaus Mistelbach,2016,165,183,35.30
137,EVN Wärme GmbH,AT,EVN BHKW Krankenhaus Mistelbach,2017,142,242,35.30
151,Kelag Wärme GmbH,AT,Kelag Wärme Scheydgasse Wien,2009,7270,8638,35.30
151,Kelag Wärme GmbH,AT,Kelag Wärme Scheydgasse Wien,2010,7270,9723,35.30
151,Kelag Wärme GmbH,AT,Kelag Wärme Scheydgasse Wien,2011,7270,8414,35.30
151,Kelag Wärme GmbH,AT,Kelag Wärme Scheydgasse Wien,2012,7270,6908,35.30
151,Kelag Wärme GmbH,AT,Kelag Wärme Scheydgasse Wien,2013,NA,NA,35.30
151,Kelag Wärme GmbH,AT,Kelag Wärme Scheydgasse Wien,2014,NA,NA,35.30
151,Kelag Wärme GmbH,AT,Kelag Wärme Scheydgasse Wien,2015,NA,NA,35.30
151,Kelag Wärme GmbH,AT,Kelag Wärme Scheydgasse Wien,2016,NA,NA,35.30
151,Kelag Wärme GmbH,AT,Kelag Wärme Scheydgasse Wien,2017,NA,NA,35.30
152,Kelag Wärme GmbH,AT,Kelag Wärme Linz Bindermichl,2009,126,232,35.30
152,Kelag Wärme GmbH,AT,Kelag Wärme Linz Bindermichl,2010,126,383,35.30
152,Kelag Wärme GmbH,AT,Kelag Wärme Linz Bindermichl,2011,126,133,35.30
152,Kelag Wärme GmbH,AT,Kelag Wärme Linz Bindermichl,2012,126,118,35.30
152,Kelag Wärme GmbH,AT,Kelag Wärme Linz Bindermichl,2013,118,75,35.30
152,Kelag Wärme GmbH,AT,Kelag Wärme Linz Bindermichl,2014,53,159,35.30
152,Kelag Wärme GmbH,AT,Kelag Wärme Linz Bindermichl,2015,186,25,35.30
152,Kelag Wärme GmbH,AT,Kelag Wärme Linz Bindermichl,2016,0,150,35.30
152,Kelag Wärme GmbH,AT,Kelag Wärme Linz Bindermichl,2017,70,142,35.30
153,Kelag Wärme GmbH,AT,Kelag Wärme Pinkafeld,2009,11573,12006,35.30
153,Kelag Wärme GmbH,AT,Kelag Wärme Pinkafeld,2010,11573,9912,35.30
153,Kelag Wärme GmbH,AT,Kelag Wärme Pinkafeld,2011,11573,8193,35.30
153,Kelag Wärme GmbH,AT,Kelag Wärme Pinkafeld,2012,11573,6986,35.30
153,Kelag Wärme GmbH,AT,Kelag Wärme Pinkafeld,2013,NA,NA,35.30
153,Kelag Wärme GmbH,AT,Kelag Wärme Pinkafeld,2014,NA,NA,35.30
153,Kelag Wärme GmbH,AT,Kelag Wärme Pinkafeld,2015,NA,NA,35.30
153,Kelag Wärme GmbH,AT,Kelag Wärme Pinkafeld,2016,NA,NA,35.30
153,Kelag Wärme GmbH,AT,Kelag Wärme Pinkafeld,2017,NA,NA,35.30
197,Wiesner-Hager Zentrale Dienste G.m.b.H.,AT,Wiesner-Hager Altheim,2009,696,62,35.11
197,Wiesner-Hager Zentrale Dienste G.m.b.H.,AT,Wiesner-Hager Altheim,2010,696,33,35.11
197,Wiesner-Hager Zentrale Dienste G.m.b.H.,AT,Wiesner-Hager Altheim,2011,696,30,35.11
197,Wiesner-Hager Zentrale Dienste G.m.b.H.,AT,Wiesner-Hager Altheim,2012,696,31,35.11
197,Wiesner-Hager Zentrale Dienste G.m.b.H.,AT,Wiesner-Hager Altheim,2013,NA,NA,35.11
197,Wiesner-Hager Zentrale Dienste G.m.b.H.,AT,Wiesner-Hager Altheim,2014,NA,NA,35.11
197,Wiesner-Hager Zentrale Dienste G.m.b.H.,AT,Wiesner-Hager Altheim,2015,NA,NA,35.11
197,Wiesner-Hager Zentrale Dienste G.m.b.H.,AT,Wiesner-Hager Altheim,2016,NA,NA,35.11
197,Wiesner-Hager Zentrale Dienste G.m.b.H.,AT,Wiesner-Hager Altheim,2017,NA,NA,35.11
148,Wels Strom GmbH,AT,FHKW WelsStrom Wels,2009,74703,66998,35.11
148,Wels Strom GmbH,AT,FHKW WelsStrom Wels,2010,74703,63594,35.11
148,Wels Strom GmbH,AT,FHKW WelsStrom Wels,2011,74703,38919,35.11
148,Wels Strom GmbH,AT,FHKW WelsStrom Wels,2012,74703,33922,35.11
148,Wels Strom GmbH,AT,FHKW WelsStrom Wels,2013,15189,36724,35.11
148,Wels Strom GmbH,AT,FHKW WelsStrom Wels,2014,13593,23565,35.11
148,Wels Strom GmbH,AT,FHKW WelsStrom Wels,2015,12042,20970,35.11
148,Wels Strom GmbH,AT,FHKW WelsStrom Wels,2016,10540,16825,35.11
148,Wels Strom GmbH,AT,FHKW WelsStrom Wels,2017,9086,18268,35.11
154,Tirol Kliniken GmbH,AT,FHW Innrain Innsbruck,2009,15337,16172,35.30
154,Tirol Kliniken GmbH,AT,FHW Innrain Innsbruck,2010,15337,16943,35.30
154,Tirol Kliniken GmbH,AT,FHW Innrain Innsbruck,2011,15337,15362,35.30
154,Tirol Kliniken GmbH,AT,FHW Innrain Innsbruck,2012,15337,15738,35.30
154,Tirol Kliniken GmbH,AT,FHW Innrain Innsbruck,2013,12552,15396,35.30
154,Tirol Kliniken GmbH,AT,FHW Innrain Innsbruck,2014,11234,12997,35.30
154,Tirol Kliniken GmbH,AT,FHW Innrain Innsbruck,2015,9950,14257,35.30
154,Tirol Kliniken GmbH,AT,FHW Innrain Innsbruck,2016,8705,13652,35.30
154,Tirol Kliniken GmbH,AT,FHW Innrain Innsbruck,2017,7500,12248,35.30
150,ÖBB-Infrastruktur Aktiengesellschaft,AT,Fernheizwerk Grillgasse Wien,2009,6370,5114,35.30
150,ÖBB-Infrastruktur Aktiengesellschaft,AT,Fernheizwerk Grillgasse Wien,2010,6370,5651,35.30
150,ÖBB-Infrastruktur Aktiengesellschaft,AT,Fernheizwerk Grillgasse Wien,2011,6370,4923,35.30
150,ÖBB-Infrastruktur Aktiengesellschaft,AT,Fernheizwerk Grillgasse Wien,2012,6370,4993,35.30
150,ÖBB-Infrastruktur Aktiengesellschaft,AT,Fernheizwerk Grillgasse Wien,2013,NA,NA,35.30
150,ÖBB-Infrastruktur Aktiengesellschaft,AT,Fernheizwerk Grillgasse Wien,2014,NA,NA,35.30
150,ÖBB-Infrastruktur Aktiengesellschaft,AT,Fernheizwerk Grillgasse Wien,2015,NA,NA,35.30
