installationidentifier,account_holder,registry_code,installation_name,year,allocated,verified_emiss,nacerev2,ln_emissions,inst_num,firm_num,treated,post_2009,post_2010,post_2011,post_2012,post_2013,post_2014,post_2015,post_2016,post_2017,post,post_treated,post_2009_treated,post_2010_treated,post_2011_treated,post_2012_treated,post_2013_treated,post_2014_treated,post_2015_treated,post_2016_treated,post_2017_treated,fuel_type,gas,coal,one_inst_firm,coal_one_inst_firm,gas_one_inst_firm,coal_multi_inst,gas_multi_inst
70,Electrabel,BE,Electrabel - Centrale Herdersbrug,2009,990397,1070071,35.11,13.883235559376871,441,267,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,gas,1,0,0,0,0,0,1
70,Electrabel,BE,Electrabel - Centrale Herdersbrug,2010,990397,1104311,35.11,13.914732169046918,441,267,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,gas,1,0,0,0,0,0,1
70,Electrabel,BE,Electrabel - Centrale Herdersbrug,2011,990398,555557,35.11,13.227726493058775,441,267,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,gas,1,0,0,0,0,0,1
70,Electrabel,BE,Electrabel - Centrale Herdersbrug,2012,990398,439382,35.11,12.993124473141354,441,267,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,gas,1,0,0,0,0,0,1
70,Electrabel,BE,Electrabel - Centrale Herdersbrug,2013,0,528339,35.11,13.177493402119941,441,267,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,gas,1,0,0,0,0,0,1
70,Electrabel,BE,Electrabel - Centrale Herdersbrug,2014,0,336903,35.11,12.727550334074499,441,267,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,gas,1,0,0,0,0,0,1
70,Electrabel,BE,Electrabel - Centrale Herdersbrug,2015,0,390153,35.11,12.874294248865594,441,267,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,gas,1,0,0,0,0,0,1
70,Electrabel,BE,Electrabel - Centrale Herdersbrug,2016,0,591636,35.11,13.290646859894355,441,267,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,gas,1,0,0,0,0,0,1
70,Electrabel,BE,Electrabel - Centrale Herdersbrug,2017,0,467098,35.11,13.054294364742647,441,267,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,gas,1,0,0,0,0,0,1
84,Electrabel,BE,Electrabel Amercoeur-Roux,2009,0,780441,35.11,13.567614423511495,546,267,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,gas,1,0,0,0,0,0,1
84,Electrabel,BE,Electrabel Amercoeur-Roux,2010,1764068,817864,35.11,13.614451342593592,546,267,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,gas,1,0,0,0,0,0,1
84,Electrabel,BE,Electrabel Amercoeur-Roux,2011,969837,652747,35.11,13.388944890610562,546,267,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,gas,1,0,0,0,0,0,1
84,Electrabel,BE,Electrabel Amercoeur-Roux,2012,969837,761964,35.11,13.543654589458258,546,267,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,gas,1,0,0,0,0,0,1
84,Electrabel,BE,Electrabel Amercoeur-Roux,2013,0,737653,35.11,13.511228803306873,546,267,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,gas,1,0,0,0,0,0,1
84,Electrabel,BE,Electrabel Amercoeur-Roux,2014,0,967566,35.11,13.78253891861366,546,267,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,gas,1,0,0,0,0,0,1
84,Electrabel,BE,Electrabel Amercoeur-Roux,2015,0,887735,35.11,13.696428554013753,546,267,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,gas,1,0,0,0,0,0,1
84,Electrabel,BE,Electrabel Amercoeur-Roux,2016,0,945263,35.11,13.759218474634011,546,267,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,gas,1,0,0,0,0,0,1
84,Electrabel,BE,Electrabel Amercoeur-Roux,2017,0,836782,35.11,13.63731886154519,546,267,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,gas,1,0,0,0,0,0,1
85,Electrabel,BE,Electrabel Baudour,2009,791242,741196,35.11,13.516020376724706,552,267,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,gas,1,0,0,0,0,0,1
85,Electrabel,BE,Electrabel Baudour,2010,791242,896298,35.11,13.706028225947225,552,267,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,gas,1,0,0,0,0,0,1
85,Electrabel,BE,Electrabel Baudour,2011,791242,899193,35.11,13.709252973393754,552,267,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,gas,1,0,0,0,0,0,1
85,Electrabel,BE,Electrabel Baudour,2012,791243,232291,35.11,12.355746175003235,552,267,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,gas,1,0,0,0,0,0,1
85,Electrabel,BE,Electrabel Baudour,2013,0,445977,35.11,13.008022660165722,552,267,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,gas,1,0,0,0,0,0,1
85,Electrabel,BE,Electrabel Baudour,2014,0,467095,35.11,13.054287942086942,552,267,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,gas,1,0,0,0,0,0,1
85,Electrabel,BE,Electrabel Baudour,2015,0,522076,35.11,13.16556845013675,552,267,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,gas,1,0,0,0,0,0,1
85,Electrabel,BE,Electrabel Baudour,2016,0,489459,35.11,13.101055978507034,552,267,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,gas,1,0,0,0,0,0,1
85,Electrabel,BE,Electrabel Baudour,2017,0,417068,35.11,12.94100455703091,552,267,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,gas,1,0,0,0,0,0,1
92,Electrabel,BE,Lanxess - Electrabel,2009,223294,199628,35.11,12.204210913582225,598,267,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,gas,1,0,0,0,0,0,1
92,Electrabel,BE,Lanxess - Electrabel,2010,223294,203296,35.11,12.22241832406626,598,267,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,gas,1,0,0,0,0,0,1
92,Electrabel,BE,Lanxess - Electrabel,2011,223295,202004,35.11,12.216042778167484,598,267,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,gas,1,0,0,0,0,0,1
92,Electrabel,BE,Lanxess - Electrabel,2012,223295,196290,35.11,12.187348436531893,598,267,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,gas,1,0,0,0,0,0,1
92,Electrabel,BE,Lanxess - Electrabel,2013,0,169460,35.11,12.040372189752455,598,267,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,gas,1,0,0,0,0,0,1
92,Electrabel,BE,Lanxess - Electrabel,2014,0,185951,35.11,12.133238477128485,598,267,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,gas,1,0,0,0,0,0,1
92,Electrabel,BE,Lanxess - Electrabel,2015,0,35935,35.11,10.489467029902544,598,267,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,gas,1,0,0,0,0,0,1
92,Electrabel,BE,Lanxess - Electrabel,2016,0,95336,35.11,11.465162772770642,598,267,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,gas,1,0,0,0,0,0,1
92,Electrabel,BE,Lanxess - Electrabel,2017,0,186034,35.11,12.133684731689165,598,267,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,gas,1,0,0,0,0,0,1
297,EDF Luminus,BE,EDFL - Centrale Buitenring Wondelgem Gent,2009,807066,858605,35.11,13.663064258189138,1373,780,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,gas,1,0,0,0,0,0,1
297,EDF Luminus,BE,EDFL - Centrale Buitenring Wondelgem Gent,2010,807066,856654,35.11,13.660789382101761,1373,780,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,gas,1,0,0,0,0,0,1
297,EDF Luminus,BE,EDFL - Centrale Buitenring Wondelgem Gent,2011,807066,443188,35.11,13.00174933823638,1373,780,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,gas,1,0,0,0,0,0,1
297,EDF Luminus,BE,EDFL - Centrale Buitenring Wondelgem Gent,2012,807067,718358,35.11,13.484723331009414,1373,780,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,gas,1,0,0,0,0,0,1
297,EDF Luminus,BE,EDFL - Centrale Buitenring Wondelgem Gent,2013,0,708010,35.11,13.470213496869896,1373,780,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,gas,1,0,0,0,0,0,1
297,EDF Luminus,BE,EDFL - Centrale Buitenring Wondelgem Gent,2014,0,670058,35.11,13.415119554784606,1373,780,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,gas,1,0,0,0,0,0,1
297,EDF Luminus,BE,EDFL - Centrale Buitenring Wondelgem Gent,2015,0,620783,35.11,13.338736863455578,1373,780,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,gas,1,0,0,0,0,0,1
297,EDF Luminus,BE,EDFL - Centrale Buitenring Wondelgem Gent,2016,0,550079,35.11,13.217817183257575,1373,780,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,gas,1,0,0,0,0,0,1
297,EDF Luminus,BE,EDFL - Centrale Buitenring Wondelgem Gent,2017,0,773906,35.11,13.559205698168153,1373,780,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,gas,1,0,0,0,0,0,1
298,EDF Luminus,BE,EDFL - Centrale Ham 68 Gent,2009,376044,254547,35.11,12.447240773757203,1376,780,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,gas,1,0,0,0,0,0,1
298,EDF Luminus,BE,EDFL - Centrale Ham 68 Gent,2010,307346,188772,35.11,12.148295216610505,1376,780,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,gas,1,0,0,0,0,0,1
298,EDF Luminus,BE,EDFL - Centrale Ham 68 Gent,2011,307346,88436,35.11,11.39003440554511,1376,780,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,gas,1,0,0,0,0,0,1
298,EDF Luminus,BE,EDFL - Centrale Ham 68 Gent,2012,307346,52264,35.11,10.864063076520587,1376,780,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,gas,1,0,0,0,0,0,1
298,EDF Luminus,BE,EDFL - Centrale Ham 68 Gent,2013,24924,48042,35.11,10.779830907300688,1376,780,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,gas,1,0,0,0,0,0,1
298,EDF Luminus,BE,EDFL - Centrale Ham 68 Gent,2014,21224,35427,35.11,10.47522952026939,1376,780,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,gas,1,0,0,0,0,0,1
298,EDF Luminus,BE,EDFL - Centrale Ham 68 Gent,2015,17845,125737,35.11,11.741947702896264,1376,780,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,gas,1,0,0,0,0,0,1
298,EDF Luminus,BE,EDFL - Centrale Ham 68 Gent,2016,14782,82112,35.11,11.315839447975309,1376,780,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,gas,1,0,0,0,0,0,1
298,EDF Luminus,BE,EDFL - Centrale Ham 68 Gent,2017,12019,113813,35.11,11.642312029650869,1376,780,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,gas,1,0,0,0,0,0,1
301,EDF Luminus,BE,EDFL - Angleur TGV1,2009,0,165518,35.11,12.016835229214475,1382,780,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,gas,1,0,0,0,0,0,1
301,EDF Luminus,BE,EDFL - Angleur TGV1,2010,0,97642,35.11,11.489063007705553,1382,780,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,gas,1,0,0,0,0,0,1
301,EDF Luminus,BE,EDFL - Angleur TGV1,2011,0,24800,35.11,10.118598932153073,1382,780,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,gas,1,0,0,0,0,0,1
301,EDF Luminus,BE,EDFL - Angleur TGV1,2012,288047,27124,35.11,10.208174223803733,1382,780,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,gas,1,0,0,0,0,0,1
301,EDF Luminus,BE,EDFL - Angleur TGV1,2013,0,25776,35.11,10.157199105416755,1382,780,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,gas,1,0,0,0,0,0,1
301,EDF Luminus,BE,EDFL - Angleur TGV1,2014,0,62453,35.11,11.04216955283066,1382,780,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,gas,1,0,0,0,0,0,1
301,EDF Luminus,BE,EDFL - Angleur TGV1,2015,0,44130,35.11,10.694895102263592,1382,780,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,gas,1,0,0,0,0,0,1
301,EDF Luminus,BE,EDFL - Angleur TGV1,2016,0,24957,35.11,10.124909622951998,1382,780,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,gas,1,0,0,0,0,0,1
301,EDF Luminus,BE,EDFL - Angleur TGV1,2017,0,54628,35.11,10.908301850798315,1382,780,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,gas,1,0,0,0,0,0,1
307,Zandvliet Power,BE,Zandvliet-Power,2009,1119158,1122428,35.11,13.93100475400235,1395,788,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,gas,1,0,1,0,1,0,0
307,Zandvliet Power,BE,Zandvliet-Power,2010,1119158,1107731,35.11,13.91782433703019,1395,788,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,gas,1,0,1,0,1,0,0
307,Zandvliet Power,BE,Zandvliet-Power,2011,1119158,942828,35.11,13.756639148372736,1395,788,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,gas,1,0,1,0,1,0,0
307,Zandvliet Power,BE,Zandvliet-Power,2012,1119158,1033524,35.11,13.84848487989529,1395,788,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,gas,1,0,1,0,1,0,0
307,Zandvliet Power,BE,Zandvliet-Power,2013,0,816161,35.11,13.612366918405954,1395,788,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,gas,1,0,1,0,1,0,0
307,Zandvliet Power,BE,Zandvliet-Power,2014,0,378298,35.11,12.843437523797736,1395,788,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,gas,1,0,1,0,1,0,0
307,Zandvliet Power,BE,Zandvliet-Power,2015,0,768479,35.11,13.552168515627764,1395,788,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,gas,1,0,1,0,1,0,0
307,Zandvliet Power,BE,Zandvliet-Power,2016,0,797697,35.11,13.589484105079814,1395,788,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,gas,1,0,1,0,1,0,0
307,Zandvliet Power,BE,Zandvliet-Power,2017,0,695510,35.11,13.45240066838749,1395,788,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,gas,1,0,1,0,1,0,0
4,Toplofikacia Pernik AD,BG,TEC Republika,2009,663536,402469,35.30,12.905373354241128,26,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coal,0,1,1,1,0,0,0
4,Toplofikacia Pernik AD,BG,TEC Republika,2010,571840,421894,35.30,12.95250937663183,26,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coal,0,1,1,1,0,0,0
4,Toplofikacia Pernik AD,BG,TEC Republika,2011,571845,487037,35.30,13.096095374538088,26,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coal,0,1,1,1,0,0,0
4,Toplofikacia Pernik AD,BG,TEC Republika,2012,596217,453960,35.30,13.025764367415075,26,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coal,0,1,1,1,0,0,0
4,Toplofikacia Pernik AD,BG,TEC Republika,2013,391172,480770,35.30,13.083144264249768,26,23,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,coal,0,1,1,1,0,0,0
4,Toplofikacia Pernik AD,BG,TEC Republika,2014,335079,513948,35.30,13.149877372004369,26,23,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,coal,0,1,1,1,0,0,0
4,Toplofikacia Pernik AD,BG,TEC Republika,2015,281569,456894,35.30,13.032206695488775,26,23,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,coal,0,1,1,1,0,0,0
4,Toplofikacia Pernik AD,BG,TEC Republika,2016,230603,450971,35.30,13.019158314865276,26,23,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,coal,0,1,1,1,0,0,0
4,Toplofikacia Pernik AD,BG,TEC Republika,2017,182068,364567,35.30,12.806465626982302,26,23,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,coal,0,1,1,1,0,0,0
9,Contour Global Maritsa East 3,BG,TEC ContourGlobal Maritsa East 3,2009,7021542,4949791,35.11,15.414855911431268,62,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coal,0,1,1,1,0,0,0
9,Contour Global Maritsa East 3,BG,TEC ContourGlobal Maritsa East 3,2010,6051215,6086209,35.11,15.621535949960156,62,51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coal,0,1,1,1,0,0,0
9,Contour Global Maritsa East 3,BG,TEC ContourGlobal Maritsa East 3,2011,6051270,6482633,35.11,15.684637312960426,62,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coal,0,1,1,1,0,0,0
9,Contour Global Maritsa East 3,BG,TEC ContourGlobal Maritsa East 3,2012,6309172,4547624,35.11,15.330115456732178,62,51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coal,0,1,1,1,0,0,0
9,Contour Global Maritsa East 3,BG,TEC ContourGlobal Maritsa East 3,2013,1884763,3481176,35.11,15.062880725699308,62,51,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,coal,0,1,1,1,0,0,0
9,Contour Global Maritsa East 3,BG,TEC ContourGlobal Maritsa East 3,2014,1615511,4113603,35.11,15.22980984478171,62,51,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,coal,0,1,1,1,0,0,0
9,Contour Global Maritsa East 3,BG,TEC ContourGlobal Maritsa East 3,2015,1346259,5759680,35.11,15.56639247557325,62,51,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,coal,0,1,1,1,0,0,0
9,Contour Global Maritsa East 3,BG,TEC ContourGlobal Maritsa East 3,2016,1077007,4691756,35.11,15.361317483993219,62,51,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,coal,0,1,1,1,0,0,0
9,Contour Global Maritsa East 3,BG,TEC ContourGlobal Maritsa East 3,2017,807755,5428080,35.11,15.507096038221803,62,51,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,coal,0,1,1,1,0,0,0
11,TPP Bobov Dol,BG,TPP Bobov Dol,2009,2630228,2139721,35.11,14.576186004666852,75,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coal,0,1,1,1,0,0,0
11,TPP Bobov Dol,BG,TPP Bobov Dol,2010,2266749,2380540,35.11,14.682837910668145,75,58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coal,0,1,1,1,0,0,0
11,TPP Bobov Dol,BG,TPP Bobov Dol,2011,2266770,2829204,35.11,14.855505957970204,75,58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coal,0,1,1,1,0,0,0
11,TPP Bobov Dol,BG,TPP Bobov Dol,2012,1602695,1717912,35.11,14.356620157862857,75,58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coal,0,1,1,1,0,0,0
11,TPP Bobov Dol,BG,TPP Bobov Dol,2013,1552429,2030790,35.11,14.523935437875437,75,58,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,coal,0,1,1,1,0,0,0
11,TPP Bobov Dol,BG,TPP Bobov Dol,2014,1348030,2301350,35.11,14.649006465229514,75,58,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,coal,0,1,1,1,0,0,0
11,TPP Bobov Dol,BG,TPP Bobov Dol,2015,1123358,2458329,35.11,14.71499240880863,75,58,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,coal,0,1,1,1,0,0,0
11,TPP Bobov Dol,BG,TPP Bobov Dol,2016,898686,2582966,35.11,14.764448909002573,75,58,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,coal,0,1,1,1,0,0,0
11,TPP Bobov Dol,BG,TPP Bobov Dol,2017,674015,2149179,35.11,14.580596466711455,75,58,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,coal,0,1,1,1,0,0,0
24,EVN- Bulgaria Toplofikaciy,BG,TEZ Plovdiv - Sever,2009,142576,102831,35.30,11.540842142964436,157,102,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gas,1,0,1,0,1,0,0
24,EVN- Bulgaria Toplofikaciy,BG,TEZ Plovdiv - Sever,2010,122873,94841,35.30,11.459957084197983,157,102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gas,1,0,1,0,1,0,0
24,EVN- Bulgaria Toplofikaciy,BG,TEZ Plovdiv - Sever,2011,122874,82802,35.30,11.324207494671006,157,102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gas,1,0,1,0,1,0,0
24,EVN- Bulgaria Toplofikaciy,BG,TEZ Plovdiv - Sever,2012,274442,157798,35.30,11.969071013042361,157,102,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gas,1,0,1,0,1,0,0
24,EVN- Bulgaria Toplofikaciy,BG,TEZ Plovdiv - Sever,2013,187202,148979,35.30,11.911560635397363,157,102,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,gas,1,0,1,0,1,0,0
24,EVN- Bulgaria Toplofikaciy,BG,TEZ Plovdiv - Sever,2014,163224,141181,35.30,11.857798034080632,157,102,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,gas,1,0,1,0,1,0,0
24,EVN- Bulgaria Toplofikaciy,BG,TEZ Plovdiv - Sever,2015,139467,147367,35.30,11.900681353075356,157,102,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,gas,1,0,1,0,1,0,0
24,EVN- Bulgaria Toplofikaciy,BG,TEZ Plovdiv - Sever,2016,115943,154804,35.30,11.949915079597204,157,102,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,gas,1,0,1,0,1,0,0
24,EVN- Bulgaria Toplofikaciy,BG,TEZ Plovdiv - Sever,2017,92648,156693,35.30,11.962043755999796,157,102,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,gas,1,0,1,0,1,0,0
32,BRIKEL EAD,BG,TEC kam BRIKEL EAD,2009,789199,1452041,35.30,14.188480710882825,219,133,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coal,0,1,1,1,0,0,0
32,BRIKEL EAD,BG,TEC kam BRIKEL EAD,2010,680138,1292676,35.30,14.072225046307166,219,133,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coal,0,1,1,1,0,0,0
32,BRIKEL EAD,BG,TEC kam BRIKEL EAD,2011,680144,297585,35.30,12.603455177444982,219,133,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coal,0,1,1,1,0,0,0
32,BRIKEL EAD,BG,TEC kam BRIKEL EAD,2012,1231233,1087889,35.30,13.899749679134597,219,133,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coal,0,1,1,1,0,0,0
32,BRIKEL EAD,BG,TEC kam BRIKEL EAD,2013,936898,1074467,35.30,13.88733528263403,219,133,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,coal,0,1,1,1,0,0,0
32,BRIKEL EAD,BG,TEC kam BRIKEL EAD,2014,816633,1179578,35.30,13.980667305359376,219,133,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,coal,0,1,1,1,0,0,0
32,BRIKEL EAD,BG,TEC kam BRIKEL EAD,2015,697591,956267,35.30,13.770792441742637,219,133,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,coal,0,1,1,1,0,0,0
32,BRIKEL EAD,BG,TEC kam BRIKEL EAD,2016,579850,853070,35.30,13.656596886412785,219,133,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,coal,0,1,1,1,0,0,0
32,BRIKEL EAD,BG,TEC kam BRIKEL EAD,2017,463362,683822,35.30,13.435452928819837,219,133,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,coal,0,1,1,1,0,0,0
40,Toplofikacia Pleven EAD,BG,Toplofikacia Pleven,2009,203357,161524,35.30,11.992409017415095,271,161,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gas,1,0,1,0,1,0,0
40,Toplofikacia Pleven EAD,BG,Toplofikacia Pleven,2010,175255,176374,35.30,12.080362019401267,271,161,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gas,1,0,1,0,1,0,0
40,Toplofikacia Pleven EAD,BG,Toplofikacia Pleven,2011,175256,175636,35.30,12.076168950560712,271,161,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gas,1,0,1,0,1,0,0
