installationidentifier,account_holder,registry_code,installation_name,year,allocated,verified_emiss,nacerev2,ln_emissions,inst_num,firm_num,treated,post_2009,post_2010,post_2011,post_2012,post_2013,post_2014,post_2015,post_2016,post_2017,post,post_treated,post_2009_treated,post_2010_treated,post_2011_treated,post_2012_treated,post_2013_treated,post_2014_treated,post_2015_treated,post_2016_treated,post_2017_treated
135,MVM MIFŰ Miskolci Fûtõerõmû Kft.,HU,Miskolc Tatár utcai Gázmotoros Fűtőerőmű,2015,4310,13246,35.11,9.491450899044924,798,464,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
135,MVM MIFŰ Miskolci Fûtõerõmû Kft.,HU,Miskolc Tatár utcai Gázmotoros Fűtőerőmű,2016,3772,17669,35.11,9.77956697061665,798,464,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
135,MVM MIFŰ Miskolci Fûtõerõmû Kft.,HU,Miskolc Tatár utcai Gázmotoros Fűtőerőmű,2017,6503,16819,35.11,9.730264478727433,798,464,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
135,Miejska Energetyka Cieplna Spółka z o.o  w Szczecinku,PL,KOTŁOWNIA REJONOWA KR1,2009,19089,18849,35.30,9.844215141071057,799,465,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Miejska Energetyka Cieplna Spółka z o.o  w Szczecinku,PL,KOTŁOWNIA REJONOWA KR1,2010,20355,21064,35.30,9.955320701176145,799,465,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Miejska Energetyka Cieplna Spółka z o.o  w Szczecinku,PL,KOTŁOWNIA REJONOWA KR1,2011,20355,18028,35.30,9.799681383810539,799,465,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Miejska Energetyka Cieplna Spółka z o.o  w Szczecinku,PL,KOTŁOWNIA REJONOWA KR1,2012,20355,18864,35.30,9.845010622777153,799,465,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Miejska Energetyka Cieplna Spółka z o.o  w Szczecinku,PL,KOTŁOWNIA REJONOWA KR1,2013,12674,19264,35.30,9.865993348108548,799,465,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
135,Miejska Energetyka Cieplna Spółka z o.o  w Szczecinku,PL,KOTŁOWNIA REJONOWA KR1,2014,10407,17553,35.30,9.772980154456345,799,465,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
135,Miejska Energetyka Cieplna Spółka z o.o  w Szczecinku,PL,KOTŁOWNIA REJONOWA KR1,2015,8391,17616,35.30,9.77656285896246,799,465,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
135,Miejska Energetyka Cieplna Spółka z o.o  w Szczecinku,PL,KOTŁOWNIA REJONOWA KR1,2016,6618,20298,35.30,9.918277638008764,799,465,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
135,Miejska Energetyka Cieplna Spółka z o.o  w Szczecinku,PL,KOTŁOWNIA REJONOWA KR1,2017,5076,20764,35.30,9.94097599694712,799,465,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
136,EVN AG,AT,EVN KW Kornneuburg,2009,102267,87091,35.11,11.374708827995418,800,459,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
136,EVN AG,AT,EVN KW Kornneuburg,2010,102267,93345,35.11,11.444057585671429,800,459,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
136,EVN AG,AT,EVN KW Kornneuburg,2011,102267,14559,35.11,9.585964638073326,800,459,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
136,EVN AG,AT,EVN KW Kornneuburg,2012,102267,9991,35.11,9.209439966733019,800,459,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
136,EVN AG,AT,EVN KW Kornneuburg,2013,1719,4503,35.11,8.412499120301572,800,459,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
136,EVN AG,AT,EVN KW Kornneuburg,2014,1539,5870,35.11,8.677609912822142,800,459,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
136,EVN AG,AT,EVN KW Kornneuburg,2015,1363,39436,35.11,10.582434383694933,800,459,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
136,EVN AG,AT,EVN KW Kornneuburg,2016,597,71622,35.11,11.179157568323093,800,459,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
136,EVN AG,AT,EVN KW Kornneuburg,2017,0,97090,35.11,11.483393662364191,800,459,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
136,Keravan Energia Oy,FI,Ylikeravan lämpökeskus,2009,35171,19325,35.30,9.869154873455622,801,454,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
136,Keravan Energia Oy,FI,Ylikeravan lämpökeskus,2010,35171,11855,35.30,9.380504998499505,801,454,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
136,Keravan Energia Oy,FI,Ylikeravan lämpökeskus,2011,35171,7189,35.30,8.880307358983872,801,454,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
136,Keravan Energia Oy,FI,Ylikeravan lämpökeskus,2012,35171,5559,35.30,8.62317351495347,801,454,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
136,Keravan Energia Oy,FI,Ylikeravan lämpökeskus,2013,27721,2797,35.30,7.936302693201959,801,454,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
136,Keravan Energia Oy,FI,Ylikeravan lämpökeskus,2014,25621,2097,35.30,7.64826303090192,801,454,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
136,Keravan Energia Oy,FI,Ylikeravan lämpökeskus,2015,11786,3219,35.30,8.076826031298808,801,454,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
136,Keravan Energia Oy,FI,Ylikeravan lämpökeskus,2016,5394,2278,35.30,7.731053144007127,801,454,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
136,Keravan Energia Oy,FI,Ylikeravan lämpökeskus,2017,7667,918,35.30,6.822197390620491,801,454,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
136,MVM GTER Zrt.,HU,Litéri Gázturbinás Erőmű,2009,1064,1115,35.11,7.016609683894219,802,461,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,MVM GTER Zrt.,HU,Litéri Gázturbinás Erőmű,2010,1066,1878,35.11,7.537962659768208,802,461,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,MVM GTER Zrt.,HU,Litéri Gázturbinás Erőmű,2011,1066,4413,35.11,8.392310009269547,802,461,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,MVM GTER Zrt.,HU,Litéri Gázturbinás Erőmű,2012,1066,2608,35.11,7.866338923046544,802,461,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,MVM GTER Zrt.,HU,Litéri Gázturbinás Erőmű,2013,0,1571,35.11,7.359467638255621,802,461,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
136,MVM GTER Zrt.,HU,Litéri Gázturbinás Erőmű,2014,0,2121,35.11,7.659642954564682,802,461,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
136,MVM GTER Zrt.,HU,Litéri Gázturbinás Erőmű,2015,0,1246,35.11,7.1276936993473985,802,461,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
136,MVM GTER Zrt.,HU,Litéri Gázturbinás Erőmű,2016,0,1590,35.11,7.371489295214277,802,461,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
136,MVM GTER Zrt.,HU,Litéri Gázturbinás Erőmű,2017,0,4553,35.11,8.423541635334782,802,461,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
136,Miejska Energetyka Cieplna Sp. z o.o. w Mrągowie,PL,Kotłownia Rejonowa,2009,26119,23241,35.30,10.053673239300013,803,466,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,Miejska Energetyka Cieplna Sp. z o.o. w Mrągowie,PL,Kotłownia Rejonowa,2010,26119,26539,35.30,10.186370628201196,803,466,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,Miejska Energetyka Cieplna Sp. z o.o. w Mrągowie,PL,Kotłownia Rejonowa,2011,26119,23699,35.30,10.0731881321402,803,466,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,Miejska Energetyka Cieplna Sp. z o.o. w Mrągowie,PL,Kotłownia Rejonowa,2012,26119,25339,35.30,10.140099989797301,803,466,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,Miejska Energetyka Cieplna Sp. z o.o. w Mrągowie,PL,Kotłownia Rejonowa,2013,17276,24643,35.30,10.112248163482885,803,466,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
136,Miejska Energetyka Cieplna Sp. z o.o. w Mrągowie,PL,Kotłownia Rejonowa,2014,14146,21654,35.30,9.982945473870844,803,466,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
136,Miejska Energetyka Cieplna Sp. z o.o. w Mrągowie,PL,Kotłownia Rejonowa,2015,11364,22270,35.30,10.010995760251413,803,466,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
136,Miejska Energetyka Cieplna Sp. z o.o. w Mrągowie,PL,Kotłownia Rejonowa,2016,8923,25591,35.30,10.149996006155071,803,466,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
136,Miejska Energetyka Cieplna Sp. z o.o. w Mrągowie,PL,Kotłownia Rejonowa,2017,6809,25357,35.30,10.140810105023608,803,466,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
136,Karlshamn Energi AB,SE,PC Vägga,2009,0,51,35.30,3.9318256327243257,804,462,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
136,Karlshamn Energi AB,SE,PC Vägga,2010,0,178,35.30,5.181783550292085,804,462,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
136,Karlshamn Energi AB,SE,PC Vägga,2011,0,33,35.30,3.4965075614664802,804,462,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
136,Karlshamn Energi AB,SE,PC Vägga,2012,0,133,35.30,4.890349128221754,804,462,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
136,Karlshamn Energi AB,SE,PC Vägga,2013,143,19,35.30,2.9444389791664403,804,462,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
136,Karlshamn Energi AB,SE,PC Vägga,2014,128,57,35.30,4.04305126783455,804,462,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
136,Karlshamn Energi AB,SE,PC Vägga,2015,114,32,35.30,3.4657359027997265,804,462,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
136,Karlshamn Energi AB,SE,PC Vägga,2016,99,127,35.30,4.844187086458591,804,462,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
136,Karlshamn Energi AB,SE,PC Vägga,2017,86,52,35.30,3.9512437185814275,804,462,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
137,EVN Wärme GmbH,AT,EVN BHKW Krankenhaus Mistelbach,2009,3206,599,35.30,6.395261598115449,805,448,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
137,EVN Wärme GmbH,AT,EVN BHKW Krankenhaus Mistelbach,2010,3206,639,35.30,6.459904454377535,805,448,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
137,EVN Wärme GmbH,AT,EVN BHKW Krankenhaus Mistelbach,2011,3206,321,35.30,5.771441123130016,805,448,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
137,EVN Wärme GmbH,AT,EVN BHKW Krankenhaus Mistelbach,2012,3206,247,35.30,5.5093883366279774,805,448,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
137,EVN Wärme GmbH,AT,EVN BHKW Krankenhaus Mistelbach,2013,238,457,35.30,6.124683390894205,805,448,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
137,EVN Wärme GmbH,AT,EVN BHKW Krankenhaus Mistelbach,2014,425,245,35.30,5.501258210544727,805,448,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
137,EVN Wärme GmbH,AT,EVN BHKW Krankenhaus Mistelbach,2015,188,254,35.30,5.537334267018537,805,448,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
137,EVN Wärme GmbH,AT,EVN BHKW Krankenhaus Mistelbach,2016,165,183,35.30,5.209486152841421,805,448,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
137,EVN Wärme GmbH,AT,EVN BHKW Krankenhaus Mistelbach,2017,142,242,35.30,5.488937726156687,805,448,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
137,AEC Kozloduy EAD,BG,AEC Kozloduy,2009,330,345,35.11,5.84354441703136,806,467,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,AEC Kozloduy EAD,BG,AEC Kozloduy,2010,330,315,35.11,5.752572638825633,806,467,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,AEC Kozloduy EAD,BG,AEC Kozloduy,2011,330,369,35.11,5.910796644040527,806,467,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,AEC Kozloduy EAD,BG,AEC Kozloduy,2012,330,290,35.11,5.66988092298052,806,467,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,AEC Kozloduy EAD,BG,AEC Kozloduy,2013,0,230,35.11,5.438079308923196,806,467,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
137,AEC Kozloduy EAD,BG,AEC Kozloduy,2014,0,356,35.11,5.87493073085203,806,467,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
137,AEC Kozloduy EAD,BG,AEC Kozloduy,2015,0,391,35.11,5.968707559985366,806,467,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
137,AEC Kozloduy EAD,BG,AEC Kozloduy,2016,0,475,35.11,6.163314804034641,806,467,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
137,AEC Kozloduy EAD,BG,AEC Kozloduy,2017,0,439,35.11,6.0844994130751715,806,467,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
137,Billund Varmeværk,DK,Billund Varmeværk II,2009,22133,2692,35.11,7.898039690764619,807,468,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
137,Billund Varmeværk,DK,Billund Varmeværk II,2010,22133,3371,35.11,8.12296471523406,807,468,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
137,Billund Varmeværk,DK,Billund Varmeværk II,2011,22133,2900,35.11,7.9724660159745655,807,468,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
137,Billund Varmeværk,DK,Billund Varmeværk II,2012,22133,2245,35.11,7.716460800176355,807,468,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
137,Billund Varmeværk,DK,Billund Varmeværk II,2013,10263,2960,35.11,7.992944547318106,807,468,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
137,Billund Varmeværk,DK,Billund Varmeværk II,2014,9184,1799,35.11,7.4949862339505335,807,468,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
137,Billund Varmeværk,DK,Billund Varmeværk II,2015,8137,210,35.11,5.3471075307174685,807,468,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
137,Billund Varmeværk,DK,Billund Varmeværk II,2016,7122,59,35.11,4.07753744390572,807,468,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
137,Billund Varmeværk,DK,Billund Varmeværk II,2017,6139,137,35.11,4.919980925828125,807,468,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
137,MACON ENERGIES SERVICES,FR,MACON ENERGIES SERVICES - Chaufferie Bioux,2009,30683,33039,35.30,10.405443960833054,808,469,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
137,MACON ENERGIES SERVICES,FR,MACON ENERGIES SERVICES - Chaufferie Bioux,2010,30683,39648,35.30,10.587795784428868,808,469,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
137,MACON ENERGIES SERVICES,FR,MACON ENERGIES SERVICES - Chaufferie Bioux,2011,30683,28723,35.30,10.265453474531439,808,469,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
137,MACON ENERGIES SERVICES,FR,MACON ENERGIES SERVICES - Chaufferie Bioux,2012,30683,35142,35.30,10.467152275317837,808,469,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
137,MACON ENERGIES SERVICES,FR,MACON ENERGIES SERVICES - Chaufferie Bioux,2013,20373,34999,35.30,10.463074768634808,808,469,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
137,MACON ENERGIES SERVICES,FR,MACON ENERGIES SERVICES - Chaufferie Bioux,2014,17018,19947,35.30,9.900834035070565,808,469,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
137,MACON ENERGIES SERVICES,FR,MACON ENERGIES SERVICES - Chaufferie Bioux,2015,14312,23604,35.30,10.069171468177059,808,469,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
137,MACON ENERGIES SERVICES,FR,MACON ENERGIES SERVICES - Chaufferie Bioux,2016,12522,25639,35.30,10.151869908713964,808,469,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
137,MACON ENERGIES SERVICES,FR,MACON ENERGIES SERVICES - Chaufferie Bioux,2017,10787,20105,35.30,9.908723819331374,808,469,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
137,MVM GTER Zrt.,HU,Sajószögedi Gázturbinás erőmű,2009,939,1874,35.11,7.535830462798367,809,461,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,MVM GTER Zrt.,HU,Sajószögedi Gázturbinás erőmű,2010,941,1951,35.11,7.576097340623111,809,461,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,MVM GTER Zrt.,HU,Sajószögedi Gázturbinás erőmű,2011,941,3631,35.11,8.197263371414335,809,461,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,MVM GTER Zrt.,HU,Sajószögedi Gázturbinás erőmű,2012,941,3886,35.11,8.265135629937385,809,461,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,MVM GTER Zrt.,HU,Sajószögedi Gázturbinás erőmű,2013,0,2364,35.11,7.768110378525988,809,461,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
137,MVM GTER Zrt.,HU,Sajószögedi Gázturbinás erőmű,2014,0,2411,35.11,7.787796878181171,809,461,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
137,MVM GTER Zrt.,HU,Sajószögedi Gázturbinás erőmű,2015,0,5255,35.11,8.566935283311052,809,461,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
137,MVM GTER Zrt.,HU,Sajószögedi Gázturbinás erőmű,2016,0,2591,35.11,7.85979918056211,809,461,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
137,MVM GTER Zrt.,HU,Sajószögedi Gázturbinás erőmű,2017,0,4763,35.11,8.46863300080086,809,461,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
137,Miejski Zakład Energetyki Cieplnej EKOTERM Sp. z o.o.,PL,KOTŁOWNIA REJONOWA POD GRAPĄ,2009,33464,26085,35.30,10.169115715456494,810,470,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,Miejski Zakład Energetyki Cieplnej EKOTERM Sp. z o.o.,PL,KOTŁOWNIA REJONOWA POD GRAPĄ,2010,33464,29925,35.30,10.306449530426175,810,470,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,Miejski Zakład Energetyki Cieplnej EKOTERM Sp. z o.o.,PL,KOTŁOWNIA REJONOWA POD GRAPĄ,2011,33464,23825,35.30,10.078490728522404,810,470,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,Miejski Zakład Energetyki Cieplnej EKOTERM Sp. z o.o.,PL,KOTŁOWNIA REJONOWA POD GRAPĄ,2012,33464,26924,35.30,10.200773361130604,810,470,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,Miejski Zakład Energetyki Cieplnej EKOTERM Sp. z o.o.,PL,KOTŁOWNIA REJONOWA POD GRAPĄ,2013,21049,25400,35.30,10.142504453006628,810,470,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
137,Miejski Zakład Energetyki Cieplnej EKOTERM Sp. z o.o.,PL,KOTŁOWNIA REJONOWA POD GRAPĄ,2014,17451,22691,35.30,10.02972364908127,810,470,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
137,Miejski Zakład Energetyki Cieplnej EKOTERM Sp. z o.o.,PL,KOTŁOWNIA REJONOWA POD GRAPĄ,2015,14686,22624,35.30,10.0267665686963,810,470,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
137,Miejski Zakład Energetyki Cieplnej EKOTERM Sp. z o.o.,PL,KOTŁOWNIA REJONOWA POD GRAPĄ,2016,11917,25186,35.30,10.134043563565792,810,470,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
137,Miejski Zakład Energetyki Cieplnej EKOTERM Sp. z o.o.,PL,KOTŁOWNIA REJONOWA POD GRAPĄ,2017,9496,25460,35.30,10.144863872111397,810,470,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
137,"SCC-Sociedade Central de Cervejas e Bebidas, S.A.",PT,"SCC-Sociedade Central de Cervejas e Bebidas, S.A.",2009,47192,35100,35.11,10.465956409453957,811,471,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
137,"SCC-Sociedade Central de Cervejas e Bebidas, S.A.",PT,"SCC-Sociedade Central de Cervejas e Bebidas, S.A.",2010,47192,33552,35.11,10.4208517531417,811,471,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
137,"SCC-Sociedade Central de Cervejas e Bebidas, S.A.",PT,"SCC-Sociedade Central de Cervejas e Bebidas, S.A.",2011,47192,36810,35.11,10.513524826373066,811,471,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
137,"SCC-Sociedade Central de Cervejas e Bebidas, S.A.",PT,"SCC-Sociedade Central de Cervejas e Bebidas, S.A.",2012,47192,33891,35.11,10.430904771395038,811,471,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
137,"SCC-Sociedade Central de Cervejas e Bebidas, S.A.",PT,"SCC-Sociedade Central de Cervejas e Bebidas, S.A.",2013,22384,33207,35.11,10.410515976053734,811,471,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
137,"SCC-Sociedade Central de Cervejas e Bebidas, S.A.",PT,"SCC-Sociedade Central de Cervejas e Bebidas, S.A.",2014,20601,34118,35.11,10.437580383240466,811,471,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
137,"SCC-Sociedade Central de Cervejas e Bebidas, S.A.",PT,"SCC-Sociedade Central de Cervejas e Bebidas, S.A.",2015,12565,32921,35.11,10.401866031000361,811,471,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
137,"SCC-Sociedade Central de Cervejas e Bebidas, S.A.",PT,"SCC-Sociedade Central de Cervejas e Bebidas, S.A.",2016,11666,32521,35.11,10.389641313496469,811,471,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
137,"SCC-Sociedade Central de Cervejas e Bebidas, S.A.",PT,"SCC-Sociedade Central de Cervejas e Bebidas, S.A.",2017,10792,32529,35.11,10.389887278140291,811,471,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
138,RINGKØBING FJERNVARMEVÆRK A M B A,DK,Rindum Værket,2009,22310,20334,35.11,9.920049640835106,812,285,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
138,RINGKØBING FJERNVARMEVÆRK A M B A,DK,Rindum Værket,2010,22310,23607,35.11,10.069298557203092,812,285,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
138,RINGKØBING FJERNVARMEVÆRK A M B A,DK,Rindum Værket,2011,22310,23441,35.11,10.062241904896988,812,285,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
138,RINGKØBING FJERNVARMEVÆRK A M B A,DK,Rindum Værket,2012,22310,15331,35.11,9.637632201310455,812,285,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
138,RINGKØBING FJERNVARMEVÆRK A M B A,DK,Rindum Værket,2013,10851,15647,35.11,9.658034484302057,812,285,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
138,RINGKØBING FJERNVARMEVÆRK A M B A,DK,Rindum Værket,2014,9711,13149,35.11,9.484100989086919,812,285,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
138,RINGKØBING FJERNVARMEVÆRK A M B A,DK,Rindum Værket,2015,8603,11585,35.11,9.357466436866476,812,285,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
138,RINGKØBING FJERNVARMEVÆRK A M B A,DK,Rindum Værket,2016,7529,11822,35.11,9.377717481384314,812,285,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
